Time,DNI,Temp,RH
32580,-3.708311649,13,30.64
32610,-11.61938566,11,32.7
32640,-42.23440302,10,32.25
32670,-115.7684485,9,34.46
32700,0,9,30.96
32730,0,8,33.11
32760,0,8,33.11
32790,0,7,35.42
32820,0,7,35.21
32850,0,6,37.69
32880,0,6,38.23
32910,0,5,40.94
32940,0,5,41.93
32970,0,4,44.93
33000,0,4,45.47
33030,0,4,48.74
33060,0,4,49.01
33090,0,3,48.99
33120,0,3,48.84
33150,0,3,52.38
33180,0,3,51.58
33210,0,3,51.56
33240,0,3,50.41
33270,0,2,50.39
33300,0,2,49.33
33330,0,2,49.32
33360,0,2,48.8
33390,0,2,48.79
33420,0,2,48.69
33450,0,2,52.27
33480,0,2,52.49
33510,0,2,52.48
33540,102.9532498,3,54.28
33570,310.9154912,4,50.59
33600,443.837255,6,44.37
33630,536.9053827,7,41.42
33660,587.5557376,8,34.84
33690,465.0420486,9,32.57
33720,669.0743681,10,28.4
33750,316.557582,10,28.38
33780,294.1276079,11,24.05
33810,312.2089205,11,24.04
33840,468.4839185,11,22.2
33870,649.0900399,11,22.2
33900,710.6571823,11,21.34
33930,704.2051962,11,22.8
33960,712.8460527,11,23.27
33990,555.1092282,10,24.87
34020,626.3909143,9,28.08
34050,416.0675527,7,32.13
34080,368.7359332,6,40.73
34110,200.5595227,5,43.63
34140,0,4,47.65
34170,0,3,51.1
34200,0,3,55.64
34230,0,2,55.64
34260,0,2,57.28
34290,0,2,61.48
34320,0,2,65.74
34350,0,2,65.74
34380,0,2,72.55
34410,0,1,72.56
34440,0,1,80.68
34470,0,1,86.67
34500,0,1,92.97
34530,0,0,92.96
34560,0,0,95.8
34590,0,0,100
34620,0,0,100
34650,0,0,100
34680,0,0,100
34710,0,0,100
34740,0,0,100
34770,0,0,100
34800,0,0,100
34830,0,0,100
34860,0,0,100
34890,0,0,100
34920,0,0,98.88
34950,0,0,92.02
34980,-77.69391621,1,79.3
35010,-20.67723741,3,68.87
35040,-16.42516465,5,53.37
35070,-6.638024627,6,49.84
35100,-20.64888168,8,33.04
35130,-22.5349752,8,33.04
35160,-10.72222573,9,26.15
35190,-14.3671112,9,26.14
35220,-20.8632454,10,21.44
35250,-22.80010206,10,21.44
35280,-29.50011608,10,18.87
35310,-29.82376191,10,18.87
35340,-37.13173197,10,16.64
35370,-37.38432511,10,17.78
35400,-40.43147326,10,15.88
35430,-40.66898676,9,16.98
35460,-46.54329635,8,15.91
35490,-57.31074776,6,18.23
35520,-95.43384576,4,28.19
35550,-171.2661312,2,32.45
35580,0,1,36.64
35610,0,1,39.37
35640,0,1,37.99
35670,0,0,40.85
35700,0,0,39.21
35730,0,0,39.22
35760,0,0,37.94
35790,0,0,37.95
35820,0,0,36.84
35850,0,0,36.85
35880,0,-1,36.02
35910,0,-1,36.03
35940,0,-1,38.63
35970,0,-1,38.64
36000,0,-2,38.09
36030,0,-2,38.1
36060,0,-2,38.03
36090,0,-2,38.03
36120,0,-2,40.93
36150,0,-2,40.94
36180,0,-3,41.14
36210,0,-3,41.14
36240,0,-3,41.56
36270,0,-3,41.57
36300,0,-3,42.07
36330,0,-2,42.08
36360,0,-2,42.69
36390,0,-1,39.68
36420,-146.7608259,0,43.41
36450,-81.05303736,1,40.4
36480,-30.57813569,2,30.55
36510,-14.11745084,3,28.47
36540,-8.81317152,4,24.99
36570,-8.085535742,4,23.31
36600,-5.501215148,5,21.41
36630,-6.280263212,5,21.41
36660,-8.846972418,6,20.02
36690,-8.805426439,6,20.01
36720,-8.483326533,7,18.77
36750,-7.739399509,7,18.77
36780,-6.925275259,8,18.87
36810,-3.981875409,8,18.86
36840,-1.721852166,8,19.06
36870,0.532026052,7,19.06
36900,2.486795463,7,20.24
36930,-2.756929738,6,23.21
36960,-16.74710934,5,34.15
36990,-80.27164561,4,36.63
37020,0,3,29.69
37050,0,3,29.7
37080,0,3,28.69
37110,0,2,30.79
37140,0,2,30.28
37170,0,2,30.29
37200,0,2,31.4
37230,0,2,31.4
37260,0,2,33.14
37290,0,2,33.14
37320,0,2,33.49
37350,0,2,35.96
37380,0,2,35.86
37410,0,1,35.86
37440,0,1,33.97
37470,0,1,33.97
37500,0,1,32.47
37530,0,1,34.88
37560,0,1,33.53
37590,0,1,33.53
37620,0,1,33.31
37650,0,0,33.31
37680,0,0,33.47
37710,0,0,33.48
37740,0,0,33.93
37770,0,0,36.48
37800,0,0,37.26
37830,0,0,37.27
37860,126.7574071,1,42
37890,266.7718744,2,39.1
37920,368.3699383,4,28.86
37950,10.4621825,5,26.92
37980,10.05957548,6,26.57
38010,9.387931197,7,26.57
38040,351.7354555,8,27.28
38070,6.816478489,8,27.26
38100,250.1749605,9,27.23
38130,5.191585862,9,27.21
38160,5.53297439,10,26.97
38190,6.341816151,10,26.96
38220,9.275198781,10,26.38
38250,451.4111015,10,26.38
38280,534.9733274,10,27.17
38310,382.71047,9,29.04
38340,778.4791275,9,33.67
38370,742.7266902,8,38.52
38400,603.7934324,7,47.45
38430,367.5203022,6,47.45
38460,15.17129516,6,43.42
38490,0,5,46.51
38520,0,5,45.38
38550,0,5,48.63
38580,0,5,46.34
38610,0,4,49.68
38640,0,4,49.16
38670,0,3,49.16
38700,0,3,45.44
38730,0,3,48.75
38760,0,3,46.33
38790,0,2,46.33
38820,0,2,45.61
38850,0,2,45.6
38880,0,2,45.34
38910,0,2,48.66
38940,0,2,49.08
38970,0,1,49.07
39000,0,1,51.89
39030,0,1,55.73
39060,0,1,60.1
39090,0,1,60.11
39120,0,1,63.96
39150,0,0,63.98
39180,0,0,68.9
39210,0,0,68.91
39240,0,0,68.66
39270,0,1,63.92
39300,135.8604403,2,59.15
39330,51.78084867,3,55.14
39360,30.41053829,5,47.77
39390,47.09589974,6,44.57
39420,495.9660412,7,39.22
39450,391.8829813,8,39.21
39480,705.9858449,9,37.06
39510,44.92147786,9,34.64
39540,38.20110578,10,33.15
39570,35.18959921,10,33.13
39600,30.54750733,11,33.71
39630,30.4186165,11,33.7
39660,32.46839041,11,31.78
39690,34.79323157,11,31.78
39720,32.65256958,11,31.82
39750,35.86467781,10,33.99
39780,34.4318284,10,34.37
39810,31.13810228,9,39.27
39840,5.185676895,8,48.56
39870,-52.90963075,7,48.55
39900,19.99936094,7,43.53
39930,0,7,46.6
39960,0,7,46.65
39990,0,6,49.96
40020,0,6,48.87
40050,0,5,52.38
40080,0,4,51.52
40110,0,3,55.26
40140,0,3,54.88
40170,0,3,58.89
40200,0,3,58.69
40230,0,2,58.69
40260,0,2,58.47
40290,0,2,58.47
40320,0,2,58.09
40350,0,2,62.37
40380,0,2,62.11
40410,0,2,62.1
40440,0,2,61.5
40470,0,1,61.5
40500,0,1,60.65
40530,0,1,65.16
40560,0,1,63.83
40590,0,0,63.84
40620,0,0,62.25
40650,0,0,62.26
40680,0,0,61.34
40710,0,1,57.12
40740,145.5424184,3,55.29
40770,-47.04305883,5,48.12
40800,-6.464909877,7,42.12
40830,8.778703346,8,39.37
40860,8.90290172,10,40.17
40890,9.39717471,11,37.59
40920,4.248023932,12,35.91
40950,3.033117443,12,33.63
40980,0.23004016,13,31.88
41010,0.187308138,13,31.87
41040,-0.440970263,14,30.25
41070,0.489777874,14,30.24
41100,12.65305538,15,30.38
41130,14.16321089,15,30.37
41160,15.31447045,15,30.36
41190,16.99310736,14,32.38
41220,14.34320852,14,34.54
41250,8.475583507,12,36.86
41280,-24.57192359,11,42.66
41310,-91.577701,10,45.57
41340,25.83750369,10,40.78
41370,0,9,43.58
41400,0,9,43.13
41430,0,8,46.12
41460,0,8,45.65
41490,0,7,48.84
41520,0,7,48.68
41550,0,7,52.11
41580,0,7,52.09
41610,0,6,52.09
41640,0,6,52.06
41670,0,6,55.75
41700,0,6,55.91
41730,0,6,55.9
41760,0,6,56
41790,0,6,55.99
41820,0,6,55.96
41850,0,6,55.94
41880,0,6,55.69
41910,0,5,55.68
41940,0,5,55.32
41970,0,5,59.29
42000,0,5,59.05
42030,0,4,59.05
42060,0,4,58.9
42090,0,4,58.89
42120,0,4,58.66
42150,0,4,58.66
42180,-138.2081542,5,57.15
42210,-54.71695388,6,53.35
42240,-6.264978513,7,49.78
42270,7.50560342,8,46.51
42300,7.866844843,10,40.94
42330,7.92808819,11,38.31
42360,14.52008407,13,33.44
42390,12.14980455,14,31.33
42420,13.26036939,15,29.4
42450,12.18344097,15,29.37
42480,589.5663385,16,27.44
42510,229.5541233,16,27.43
42540,14.82800582,16,27.24
42570,15.51980552,16,29
42600,16.95771584,16,28.67
42630,18.09433758,15,30.54
42660,23.21175057,15,30.67
42690,781.7376768,13,34.9
42720,10.51958634,11,43.44
42750,-42.49733678,9,46.42
42780,32.73934837,8,48.17
42810,0,7,51.54
42840,0,7,49.71
42870,0,7,53.21
42900,0,7,52.07
42930,0,6,52.06
42960,0,6,52.5
42990,0,6,56.21
43020,0,6,57.76
43050,0,5,61.89
43080,0,5,63.88
43110,0,4,63.86
43140,0,4,66.95
43170,0,4,66.93
43200,0,4,70.76
43230,0,4,70.75
43260,0,4,74.21
43290,0,3,79.57
43320,0,3,82.27
43350,0,3,82.27
43380,0,3,83.56
43410,0,3,89.65
43440,0,3,89.46
43470,0,3,89.47
43500,0,3,88.51
43530,0,2,88.54
43560,0,2,87.2
43590,0,3,81.3
43620,166.5916198,4,74.74
43650,525.7420213,4,74.76
43680,714.0018129,5,64.12
43710,816.2716444,6,64.15
43740,877.8545864,7,52.79
43770,546.4733254,8,49.31
43800,605.8001451,9,40.94
43830,872.2699768,9,40.93
43860,935.2907324,10,34.56
43890,850.1767629,10,34.54
43920,845.5682723,11,29.73
43950,540.610524,11,29.73
43980,8.992110906,11,28.05
44010,9.861851041,10,28.05
44040,6.581079562,10,26.87
44070,7.167063807,10,28.72
44100,2.036100486,10,27.39
44130,-3.076827596,8,31.35
44160,-30.54038187,6,38.46
44190,-87.67939256,5,44.17
44220,40.72761247,4,46.84
44250,0,3,50.27
44280,0,3,47
44310,0,2,47.02
44340,0,2,44.65
44370,0,1,47.95
44400,0,1,46.14
44430,0,0,49.58
44460,0,0,48.02
44490,0,0,51.64
44520,0,0,51.01
44550,0,0,51.02
44580,0,0,52.34
44610,0,0,52.34
44640,0,0,51.99
44670,0,0,51.99
44700,0,0,49.85
44730,0,0,49.85
44760,0,-1,47.03
44790,0,-1,47.03
44820,0,-2,48.44
44850,0,-2,48.44
44880,0,-2,48.97
44910,0,-2,48.98
44940,0,-3,46.96
44970,0,-3,46.98
45000,0,-3,46.28
45030,0,-1,43.02
45060,-185.0807775,0,43.12
45090,-105.6831953,1,40.13
45120,-61.6729565,2,29.9
45150,-44.92807118,3,27.87
45180,-39.13711546,4,25.13
45210,-36.96947348,5,23.45
45240,-29.91363846,6,21.34
45270,-29.60789303,6,21.33
45300,-30.68019504,7,19.59
45330,-30.83392114,8,19.58
45360,-29.4362864,9,17.83
45390,-27.34209902,9,17.83
45420,-22.85570238,9,16.16
45450,-19.81174748,9,16.16
45480,-15.81657788,9,15.72
45510,-12.78990549,9,15.72
45540,-11.18493975,9,15.94
45570,-14.96890806,7,18.24
45600,-39.75200092,6,30.02
45630,-95.13239034,5,32.15
45660,49.79359675,5,28.27
45690,0,4,28.27
45720,0,4,26.14
45750,0,3,28.03
45780,0,3,27.68
45810,0,3,27.69
45840,0,3,26.91
45870,0,2,28.88
45900,0,2,28.66
45930,0,2,30.77
45960,0,2,30.85
45990,0,1,33.14
46020,0,1,33.64
46050,0,0,33.64
46080,0,0,34.28
46110,0,0,36.84
46140,0,0,37.37
46170,0,0,37.37
46200,0,0,38.08
46230,0,0,38.07
46260,0,-1,38.63
46290,0,-1,38.64
46320,0,-1,41.92
46350,0,-1,38.98
46380,0,-1,40.66
46410,0,0,40.67
46440,0,0,44.02
46470,0,0,44.03
46500,189.7470582,0,46.75
46530,540.9905197,0,43.5
46560,722.7024313,1,35.19
46590,726.901638,2,32.78
46620,738.8885519,3,29.83
46650,685.5973765,5,27.81
46680,715.3769288,7,25.54
46710,851.5147076,8,23.84
46740,754.3463033,9,21.48
46770,752.1502362,10,21.46
46800,840.5515909,11,20.25
46830,820.6952262,11,20.24
46860,790.2835517,11,18.98
46890,708.4979847,11,20.27
46920,555.7636899,11,20.46
46950,818.2223488,10,21.86
46980,244.5475822,9,24.8
47010,423.0606761,7,28.37
47040,605.8849387,6,37.13
47070,418.1372557,5,39.76
47100,59.89936708,5,40.92
47130,0,4,43.87
47160,0,4,42.34
47190,0,3,42.34
47220,0,3,41.03
47250,0,3,41.03
47280,0,3,41.03
47310,0,3,41.02
47340,0,3,40.69
47370,0,3,43.64
47400,0,3,47.92
47430,0,2,47.9
47460,0,2,52.65
47490,0,2,52.62
47520,0,2,55.92
47550,0,1,60.01
47580,0,1,64.42
47610,0,1,64.41
47640,0,1,72.28
47670,0,1,77.64
47700,0,1,84.47
47730,0,0,84.46
47760,0,0,90.12
47790,0,0,90.12
47820,0,0,91.71
47850,0,0,98.58
47880,0,0,97.9
47910,0,0,91.1
47940,202.0429177,1,85.65
47970,548.7465686,2,79.78
48000,727.1198668,3,72.66
48030,824.7560495,4,67.75
48060,859.9284664,5,57.11
48090,11.17161197,6,53.31
48120,561.6700878,7,43.63
48150,62.63633434,7,43.62
48180,450.3689866,8,37.21
48210,0.128127019,8,37.19
48240,3.530880447,9,35.6
48270,4.72152447,9,35.6
48300,7.408918589,9,35.16
48330,9.790092422,9,35.16
48360,9.320914545,9,35
48390,12.20285458,8,35.01
48420,5.232764636,8,35.77
48450,2.011373917,6,40.98
48480,-27.62899982,5,52.74
48510,-84.87496892,4,56.53
48540,-152.0180632,3,59.32
48570,0,2,63.66
48600,0,2,62.33
48630,0,2,66.93
48660,0,2,66.59
48690,0,1,66.59
48720,0,1,67.98
48750,0,1,73.03
48780,0,1,76.38
48810,0,0,76.39
48840,0,0,78.87
48870,0,0,84.79
48900,0,0,84.82
48930,0,0,84.83
48960,0,0,81.97
48990,0,0,81.98
49020,0,0,77.3
49050,0,0,77.3
49080,0,-1,71.99
49110,0,-1,71.99
49140,0,-1,67.41
49170,0,-1,67.41
49200,0,-1,68.93
49230,0,-1,68.95
49260,0,-1,67.26
49290,0,-1,67.28
49320,0,-1,66.85
49350,0,0,62.19
49380,-175.2294514,1,56.58
49410,-80.43128418,2,52.72
49440,-36.42855791,4,47.1
49470,-21.36944837,5,43.95
49500,-16.0204202,7,37.4
49530,-15.24897281,8,37.4
49560,0.964129504,9,33.49
49590,-1.244410375,9,33.48
49620,-0.613340086,10,30.36
49650,-0.901310089,10,30.35
49680,559.5006076,10,27.96
49710,392.7358741,10,27.96
49740,565.5195041,10,27.86
49770,555.0636908,10,27.86
49800,541.8542129,10,27.97
49830,32.15074688,9,29.9
49860,39.86984749,9,30.41
49890,12.88283374,7,34.81
49920,293.7070743,6,43.16
49950,208.8281268,5,49.57
49980,82.95863058,4,54.38
50010,0,3,54.4
50040,0,3,52.83
50070,0,2,56.7
50100,0,2,54.4
50130,0,2,58.41
50160,0,2,56.45
50190,0,1,56.47
50220,0,1,55.06
50250,0,1,59.15
50280,0,1,58.54
50310,0,0,58.54
50340,0,0,58.71
50370,0,0,63.12
50400,0,0,63.45
50430,0,0,63.45
50460,0,0,63.67
50490,0,0,63.67
50520,0,0,63.53
50550,0,0,63.54
50580,0,-1,63.1
50610,0,-1,63.1
50640,0,-1,62.17
50670,0,-1,62.18
50700,0,-1,65.43
50730,0,-1,65.46
50760,0,-1,64.28
50790,0,0,55.63
50820,-177.1096892,2,51.18
50850,-85.55883632,3,47.71
50880,-43.95052338,5,41.88
50910,-30.47934264,6,39.1
50940,-24.96107378,8,35.73
50970,-24.66652052,8,33.39
51000,-20.74260131,9,29.37
51030,-22.1288748,9,29.36
51060,-23.60182384,10,27.31
51090,-23.93908796,10,27.31
51120,-23.54015127,10,23.87
51150,-23.26259174,10,23.87
51180,475.6144754,10,22.71
51210,-27.68203436,10,24.28
51240,512.3627863,10,24
51270,533.0652661,9,25.68
51300,-29.5417914,9,26.11
51330,-36.32510608,7,29.91
51360,-56.10564467,6,37.12
51390,-110.7547424,4,42.68
51420,-182.2671415,3,48.02
51450,0,2,51.58
51480,0,2,50.79
51510,0,1,50.82
51540,0,1,50.36
51570,0,1,50.38
51600,0,1,50.62
51630,0,0,54.4
51660,0,0,55.1
51690,0,0,55.11
51720,0,0,55.63
51750,0,0,59.8
51780,0,0,60.01
51810,0,0,60.01
51840,0,0,59.97
51870,0,0,59.98
51900,0,-1,59.64
51930,0,-1,59.63
51960,0,-1,59.04
51990,0,-1,59.04
52020,0,-1,58.36
52050,0,-1,58.37
52080,0,-1,61.98
52110,0,-1,61.99
52140,0,-1,61.24
52170,0,-1,61.25
52200,0,-1,60.91
52230,0,0,56.65
52260,-161.6401076,2,52.74
52290,-73.6513766,3,49.14
52320,-32.45345797,4,41.8
52350,-19.57798322,5,39.01
52380,-10.89637037,6,34.85
52410,-11.08310554,7,34.85
52440,11.5482976,8,30.64
52470,8.981644983,8,28.63
52500,12.40243822,9,25.38
52530,12.01383047,9,25.37
52560,10.40773166,10,24.07
52590,11.72531569,10,24.06
52620,6.69306076,10,21.61
52650,9.552172767,10,21.6
52680,12.84591903,10,21
52710,14.94575548,10,22.43
52740,16.99735816,10,22.42
52770,15.38757201,8,25.65
52800,0.934314046,7,37.5
52830,-41.62351445,6,40.16
52860,-105.8003187,6,33.11
52890,0,5,33.11
52920,0,5,32.19
52950,0,4,34.49
52980,0,4,33.66
53010,0,4,33.66
53040,0,4,33.07
53070,0,4,35.46
53100,0,4,34.63
53130,0,4,34.62
53160,0,4,33.89
53190,0,4,33.88
53220,0,4,33.66
53250,0,3,33.65
53280,0,3,33.41
53310,0,3,35.83
53340,0,3,35.35
53370,0,2,35.33
53400,0,2,34.92
53430,0,2,37.47
53460,0,2,37.54
53490,0,1,37.53
53520,0,1,37.55
53550,0,1,40.34
53580,0,1,39.86
53610,0,0,39.86
53640,0,0,39.83
53670,0,1,37.08
53700,-119.8649438,3,41.16
53730,-41.72362112,4,35.78
53760,-14.94451641,6,26.49
53790,-8.669571445,7,24.74
53820,-11.82908924,9,26.14
53850,-15.5007297,9,24.44
53880,-21.16471117,10,24.73
53910,-23.91409307,10,24.72
53940,-28.60159992,11,22.46
53970,-29.04346719,11,22.45
54000,-30.65656381,12,21.14
54030,-29.30116007,12,21.13
54060,-23.24545128,12,20.94
54090,-20.23436383,11,20.94
54120,-19.69702458,11,21.24
54150,-17.20834462,10,22.69
54180,-20.51307001,10,22.52
54210,-24.97895088,8,25.74
54240,-46.1713358,7,30.27
54270,-94.7769587,5,34.7
54300,-179.7492615,3,43.04
54330,0,2,46.18
54360,0,2,46.14
54390,0,1,49.54
54420,0,1,48.99
54450,0,0,52.63
54480,0,0,51.85
54510,0,0,55.73
54540,0,0,54.74
54570,0,0,54.76
54600,0,0,53.87
54630,0,0,53.88
54660,0,0,53.3
54690,0,0,53.32
54720,0,-1,53.27
54750,0,-1,53.28
54780,0,-1,53.62
54810,0,-1,53.62
54840,0,-1,54.43
54870,0,-1,54.43
54900,0,-1,59.38
54930,0,-1,59.38
54960,0,-2,59.92
54990,0,-2,59.92
55020,0,-2,60.28
55050,0,-2,60.28
55080,0,-2,60.35
55110,0,0,56.13
55140,-185.8296164,1,50.47
55170,-96.78965954,2,47.02
55200,-57.43056233,4,41.16
55230,-43.75815144,5,38.39
55260,-39.76190819,6,32
55290,-38.92131965,6,29.88
55320,-22.88310341,7,26.21
55350,-24.81727663,7,26.2
55380,-24.61493352,8,23.59
55410,-25.11184383,8,23.58
55440,-21.73380774,9,21.58
55470,-21.34272287,9,21.57
55500,-11.20171529,10,21.05
55530,-9.042256491,10,21.04
55560,-2.266606494,10,20.29
55590,1.602494874,9,21.7
55620,6.926668079,9,21.24
55650,7.575647719,7,24.33
55680,3.579319221,6,36.49
55710,-29.21286141,4,39.11
55740,-73.22169976,3,37.79
55770,0,2,40.55
55800,0,2,38.6
55830,0,1,41.44
55860,0,1,39.84
55890,0,0,42.8
55920,0,0,41.72
55950,0,0,44.85
55980,0,0,44.02
56010,0,0,44.02
56040,0,0,43.92
56070,0,0,43.92
56100,0,-1,44.55
56130,0,-1,44.55
56160,0,-1,49.12
56190,0,-1,49.11
56220,0,-2,50.2
56250,0,-2,50.18
56280,0,-2,51.4
56310,0,-2,51.39
56340,0,-2,52.23
56370,0,-2,52.23
56400,0,-2,52.7
56430,0,-2,52.7
56460,0,-2,53.05
56490,0,-2,53.06
56520,0,-2,53.57
56550,0,-1,49.82
56580,-69.58001115,0,47.48
56610,-1.862912798,1,44.21
56640,14.08184407,3,40.14
56670,18.15239546,4,37.41
56700,13.30259893,5,30.97
56730,9.653273881,6,30.96
56760,28.39170631,7,27.85
56790,23.27095975,7,26
56820,16.36149096,8,23.96
56850,14.80788453,8,23.94
56880,453.1752766,9,23.86
56910,11.59997176,9,23.85
56940,15.82366571,9,22.3
56970,19.12793919,9,22.29
57000,20.13667595,9,22.32
57030,25.37787898,8,23.87
57060,26.31640837,8,24.12
57090,29.05180298,6,27.63
57120,9.188339804,5,34.86
57150,-24.92821736,3,40.07
57180,-90.32163607,2,43.53
57210,0,2,43.54
57240,0,2,41.86
57270,0,2,44.96
57300,0,2,44.46
57330,0,1,44.47
57360,0,1,44.61
57390,0,1,47.92
57420,0,1,48.11
57450,0,0,48.11
57480,0,0,48.37
57510,0,0,51.99
57540,0,0,52.75
57570,0,0,52.75
57600,0,0,53.64
57630,0,0,53.64
57660,0,0,54.03
57690,0,0,54.03
57720,0,0,53.92
57750,0,0,53.92
57780,0,0,53.65
57810,0,0,53.65
57840,0,-1,53.19
57870,0,-1,53.2
57900,0,-1,52.59
57930,0,-1,52.6
57960,0,-1,52.04
57990,0,0,52.06
58020,-132.1618145,0,48.53
58050,-53.95610045,1,45.19
58080,-26.41354544,3,37.01
58110,-18.94164586,4,34.52
58140,-20.63803684,5,30.3
58170,-22.77872448,6,28.28
58200,-13.34163696,7,25.66
58230,-16.65046769,7,25.65
58260,-24.67322722,8,23.55
58290,-26.28505502,9,23.54
58320,-30.92999192,10,21.6
58350,-30.47368894,10,21.59
58380,-35.16986657,10,19.73
58410,-33.7242841,10,19.72
58440,-33.48762098,10,19.26
58470,-32.88252607,10,20.58
58500,-34.34394222,10,20.45
58530,-37.54996938,8,23.39
58560,-57.34212271,6,32.59
58590,-102.9194182,4,37.41
58620,-188.1471588,3,42.12
58650,0,2,45.22
58680,0,2,43.48
58710,0,1,43.47
58740,0,1,42.04
58770,0,1,45.16
58800,0,1,44.05
58830,0,0,44.05
58860,0,0,43.61
58890,0,0,43.61
58920,0,0,43.32
58950,0,0,43.31
58980,0,0,42.42
59010,0,0,42.41
59040,0,0,41.36
59070,0,0,44.45
59100,0,0,43.76
59130,0,0,43.75
59160,0,0,43.36
59190,0,0,43.35
59220,0,0,43.32
59250,0,0,43.32
59280,0,-1,44.24
59310,0,-1,44.24
59340,0,-1,46.03
59370,0,-1,46.03
59400,0,-1,47.43
59430,0,0,44.14
59460,-131.6199063,2,39.48
59490,-50.08121439,3,36.81
59520,-16.92266012,4,34.45
59550,-9.043821615,5,32.15
59580,-5.586179055,6,30.34
59610,-8.219015568,7,30.34
59640,21.91556973,8,28.02
59670,17.41740551,8,26.18
59700,18.28005372,9,24.06
59730,15.60860377,10,24.05
59760,13.94974314,11,22.58
59790,13.43571928,11,22.57
59820,8.817167279,11,21.46
59850,9.400605807,11,21.46
59880,13.8601014,11,21.66
59910,15.82099223,10,23.14
59940,20.94557319,10,23.16
59970,22.77089529,8,26.48
60000,23.99011936,7,30.8
60030,-1.182425142,5,35.33
60060,-67.78904454,3,42.05
60090,0,2,45.13
60120,0,2,47.2
60150,0,1,50.72
60180,0,1,49.7
60210,0,0,53.43
60240,0,0,52.69
60270,0,0,52.71
60300,0,0,52.05
60330,0,0,52.06
60360,0,0,51.43
60390,0,0,51.44
60420,0,-1,51.02
60450,0,-1,51.03
60480,0,-1,54.75
60510,0,-1,54.76
60540,0,-1,54.69
60570,0,-1,54.69
60600,0,-1,54.32
60630,0,-1,54.32
60660,0,-2,53.38
60690,0,-2,53.39
60720,0,-2,55.67
60750,0,-2,55.67
60780,0,-3,53.18
60810,0,-2,53.19
60840,0,-2,50.34
60870,0,-1,46.78
60900,-201.9978212,0,41.09
60930,-117.2494976,1,38.24
60960,-78.45110411,2,30.64
60990,-66.15750618,3,28.55
61020,-59.54408485,4,23.36
61050,-58.669226,4,21.78
61080,-49.83791407,5,18.23
61110,-50.52640995,5,18.23
61140,-52.77948466,6,15.46
61170,-53.51183707,6,15.45
61200,-54.18612854,7,13.04
61230,-54.67234732,7,13.03
61260,-60.21572177,8,11.95
61290,-59.49782713,8,11.94
61320,-58.82052573,8,11.33
61350,-58.51182048,7,11.33
61380,-60.81505676,7,11.2
61410,-66.98501657,5,12.84
61440,-88.81275562,4,17.86
61470,-135.7129164,2,20.56
61500,-234.3299949,0,28.78
61530,0,0,30.94
61560,0,0,30.33
61590,0,0,30.34
61620,0,-1,30.46
61650,0,-1,30.46
61680,0,-1,32.96
61710,0,-1,32.97
61740,0,-2,33.12
61770,0,-2,33.12
61800,0,-2,35.94
61830,0,-2,35.94
61860,0,-3,36.39
61890,0,-3,36.39
61920,0,-3,37.06
61950,0,-3,37.06
61980,0,-3,40.76
62010,0,-3,40.76
62040,0,-3,41.39
62070,0,-3,41.39
62100,0,-4,41.92
62130,0,-4,41.92
62160,0,-4,42.38
62190,0,-4,42.38
62220,0,-4,42.71
62250,0,-3,42.71
62280,0,-3,43.43
62310,0,-1,37.48
62340,-175.3372889,0,32.88
62370,-90.47142891,1,30.59
62400,-57.00415107,2,23.2
62430,-45.28589909,3,21.6
62460,-40.51390354,4,16.6
62490,-39.13090783,5,15.49
62520,-16.6032727,6,14.51
62550,-18.48285831,7,14.51
62580,-19.85262273,8,14.21
62610,-20.64704209,8,14.21
62640,-20.3381869,9,14.15
62670,-19.79840417,9,14.14
62700,-15.26899578,10,13.88
62730,-12.41999286,10,13.87
62760,-10.52984598,10,14.31
62790,-7.881195137,9,14.31
62820,133.3741748,9,14.94
62850,560.1828836,8,17.09
62880,297.2513889,7,27.54
62910,229.4936,6,29.5
62940,66.15565333,5,24.47
62970,0,5,24.47
63000,0,5,24.42
63030,0,5,26.17
63060,0,5,26.9
63090,0,5,26.9
63120,0,5,26.52
63150,0,4,26.52
63180,0,4,25.58
63210,0,4,27.42
63240,0,4,26.17
63270,0,4,26.17
63300,0,4,25.82
63330,0,4,25.82
63360,0,4,26.55
63390,0,3,26.55
63420,0,3,27.61
63450,0,3,29.62
63480,0,3,28.62
63510,0,2,30.72
63540,0,2,30.74
63570,0,1,30.74
63600,0,1,29.56
63630,0,0,31.75
63660,0,0,31.63
63690,0,0,34
63720,0,0,35.32
63750,0,1,32.87
63780,349.3221427,3,34.58
63810,596.2432859,4,32.23
63840,2.413259469,6,21.4
63870,581.5679778,7,19.98
63900,5.502325312,9,16.22
63930,2.394462498,10,15.17
63960,26.61836607,11,14.68
63990,370.5471612,11,14.68
64020,18.05989667,12,14.58
64050,16.2023567,12,13.65
64080,15.49301718,13,13.41
64110,524.0570599,13,13.4
64140,597.6569079,14,13.85
64170,245.6337217,14,13.85
64200,610.7318183,14,14.2
64230,42.71265556,13,14.2
64260,43.51328602,13,14.7
64290,49.2751764,11,16.75
64320,41.18463131,10,26.5
64350,20.44171116,9,28.32
64380,-49.39811273,8,25.16
64410,0,8,26.92
64440,0,8,25.31
64470,0,7,27.1
64500,0,7,25.91
64530,0,6,27.76
64560,0,5,28.27
64590,0,4,30.3
64620,0,4,30.55
64650,0,4,30.55
64680,0,4,30.04
64710,0,4,32.2
64740,0,4,31.34
64770,0,3,31.33
