INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-05-01T23:00:00-00:00,2022-05-02T00:00:00-00:00,2022-05-01,17,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.71762,4
2022-05-02T00:00:00-00:00,2022-05-02T01:00:00-00:00,2022-05-01,18,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-2.31133,4
2022-05-01T20:00:00-00:00,2022-05-01T21:00:00-00:00,2022-05-01,14,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.12096,4
2022-05-01T14:00:00-00:00,2022-05-01T15:00:00-00:00,2022-05-01,8,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-2.59229,4
2022-05-01T22:00:00-00:00,2022-05-01T23:00:00-00:00,2022-05-01,16,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.36679,4
2022-05-01T18:00:00-00:00,2022-05-01T19:00:00-00:00,2022-05-01,12,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.10066,4
2022-05-02T01:00:00-00:00,2022-05-02T02:00:00-00:00,2022-05-01,19,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-4.43214,4
2022-05-01T11:00:00-00:00,2022-05-01T12:00:00-00:00,2022-05-01,5,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,0,4
2022-05-02T06:00:00-00:00,2022-05-02T07:00:00-00:00,2022-05-01,24,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-3.88976,4
2022-05-01T17:00:00-00:00,2022-05-01T18:00:00-00:00,2022-05-01,11,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.24193,4
2022-05-01T07:00:00-00:00,2022-05-01T08:00:00-00:00,2022-05-01,1,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,0,4
2022-05-02T03:00:00-00:00,2022-05-02T04:00:00-00:00,2022-05-01,21,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-5.83238,4
2022-05-02T02:00:00-00:00,2022-05-02T03:00:00-00:00,2022-05-01,20,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-4.99751,4
2022-05-01T13:00:00-00:00,2022-05-01T14:00:00-00:00,2022-05-01,7,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-3.76817,4
2022-05-01T12:00:00-00:00,2022-05-01T13:00:00-00:00,2022-05-01,6,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-3.60393,4
2022-05-01T09:00:00-00:00,2022-05-01T10:00:00-00:00,2022-05-01,3,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-3.25865,4
2022-05-01T19:00:00-00:00,2022-05-01T20:00:00-00:00,2022-05-01,13,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCL,LMP_LOSS_PRC,PALOVRDE_5_N101,ALL,1,-0.09964,4
2022-05-01T07:00:00-00:00,2022-05-01T08:00:00-00:00,2022-05-01,1,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MGHG,LMP_GHG_PRC,PALOVRDE_5_N101,ALL,1,0,5
2022-05-02T02:00:00-00:00,2022-05-02T03:00:00-00:00,2022-05-01,20,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MGHG,LMP_GHG_PRC,PALOVRDE_5_N101,ALL,1,0,5
2022-05-01T21:00:00-00:00,2022-05-01T22:00:00-00:00,2022-05-01,15,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MGHG,LMP_GHG_PRC,PALOVRDE_5_N101,ALL,1,0,5
2022-05-01T12:00:00-00:00,2022-05-01T13:00:00-00:00,2022-05-01,6,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MGHG,LMP_GHG_PRC,PALOVRDE_5_N101,ALL,1,0,5
2022-05-02T01:00:00-00:00,2022-05-02T02:00:00-00:00,2022-05-01,19,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MGHG,LMP_GHG_PRC,PALOVRDE_5_N101,ALL,1,0,5
2022-05-01T23:00:00-00:00,2022-05-02T00:00:00-00:00,2022-05-01,17,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MGHG,LMP_GHG_PRC,PALOVRDE_5_N101,ALL,1,0,5
