"Time stamp","System power generated | (kW)","TES charge state | (MWht)","PPA price multiplier"
"Jan 23, 07:00 am",-618.288,1.42109,0.8
"Jan 23, 08:00 am",-1643.06,1.41665,1.1
"Jan 23, 09:00 am",12820.1,116.34,1.1
"Jan 23, 10:00 am",115487,78.0223,1.1
"Jan 23, 11:00 am",43227,0,1.1
"Jan 23, 12:00 pm",-1940.38,0,1.1
"Jan 23, 01:00 pm",-2119.31,0,1.1
"Jan 23, 02:00 pm",-3138.57,0,1.1
"Jan 23, 03:00 pm",-829.248,0,1.1
"Jan 23, 04:00 pm",-618.288,0,1.1
"Jan 23, 05:00 pm",-618.288,0,1.1
"Jan 23, 06:00 pm",-618.288,0,1.1
"Jan 23, 07:00 pm",-618.288,0,1.1
"Jan 23, 08:00 pm",-618.288,0,1.1
"Jan 23, 09:00 pm",-618.288,0,0.8
"Jan 23, 10:00 pm",-618.288,0,0.8
"Jan 23, 11:00 pm",-618.288,0,0.8
"Jan 24, 12:00 am",-618.288,0,0.7
"Jan 24, 01:00 am",-618.288,0,0.7
"Jan 24, 02:00 am",-618.288,0,0.7
"Jan 24, 03:00 am",-618.288,0,0.7
"Jan 24, 04:00 am",-618.288,0,0.7
"Jan 24, 05:00 am",-618.288,0,0.7
"Jan 24, 06:00 am",-618.288,0,0.8
"Jan 24, 07:00 am",-618.288,0,0.8
"Jan 24, 08:00 am",-4664.02,0,1.1
"Jan 24, 09:00 am",83394.7,183.338,1.1
"Jan 24, 10:00 am",109296,485.862,1.1
"Jan 24, 11:00 am",107599,832.454,1.1
"Jan 24, 12:00 pm",106705,1199.07,1.1
"Jan 24, 01:00 pm",107060,1557.39,1.1
"Jan 24, 02:00 pm",108291,1872.95,1.1
"Jan 24, 03:00 pm",110857,2106.63,1.1
"Jan 24, 04:00 pm",114175,2178.9,1.1
"Jan 24, 05:00 pm",118911,1939.96,1.1
"Jan 24, 06:00 pm",119209,1701.04,1.1
"Jan 24, 07:00 pm",119244,1462.13,1.1
"Jan 24, 08:00 pm",119237,1223.24,1.1
"Jan 24, 09:00 pm",119230,984.374,0.8
"Jan 24, 10:00 pm",119221,745.545,0.8
"Jan 24, 11:00 pm",119210,506.77,0.8
"Jan 25, 12:00 am",119196,268.086,0.7
"Jan 25, 01:00 am",119174,29.6021,0.7
"Jan 25, 02:00 am",13940,0,0.7
"Jan 25, 03:00 am",-618.288,0,0.7
"Jan 25, 04:00 am",-618.288,0,0.7
"Jan 25, 05:00 am",-618.288,0,0.7
"Jan 25, 06:00 am",-618.288,0,0.8
"Jan 25, 07:00 am",-618.288,0,0.8
"Jan 25, 08:00 am",-5104.44,8.82039,1.1
"Jan 25, 09:00 am",95542.3,245.612,1.1
"Jan 25, 10:00 am",107959,589.627,1.1
"Jan 25, 11:00 am",105727,974.365,1.1
"Jan 25, 12:00 pm",104643,1376.85,1.1
"Jan 25, 01:00 pm",104778,1769.06,1.1
"Jan 25, 02:00 pm",106521,2117.54,1.1
"Jan 25, 03:00 pm",109466,2382.39,1.1
"Jan 25, 04:00 pm",113565,2484.02,1.1
"Jan 25, 05:00 pm",118854,2244.92,1.1
"Jan 25, 06:00 pm",119275,2005.83,1.1
"Jan 25, 07:00 pm",119364,1766.74,1.1
"Jan 25, 08:00 pm",119391,1527.67,1.1
"Jan 25, 09:00 pm",119396,1288.61,0.8
"Jan 25, 10:00 pm",119390,1049.58,0.8
"Jan 25, 11:00 pm",119384,810.577,0.8
"Jan 26, 12:00 am",119377,571.624,0.7
"Jan 26, 01:00 am",119367,332.749,0.7
"Jan 26, 02:00 am",119352,94.0291,0.7
"Jan 26, 03:00 am",50488.2,0,0.7
"Jan 26, 04:00 am",-618.288,0,0.7
"Jan 26, 05:00 am",-618.288,0,0.7
"Jan 26, 06:00 am",-618.288,0,0.8
"Jan 26, 07:00 am",-618.288,0,0.8
"Jan 26, 08:00 am",-4929.5,2.98018,1.1
"Jan 26, 09:00 am",90953.7,226.961,1.1
"Jan 26, 10:00 am",107942,560.621,1.1
"Jan 26, 11:00 am",106087,920.239,1.1
"Jan 26, 12:00 pm",104276,1303.04,1.1
"Jan 26, 01:00 pm",103983,1681.79,1.1
"Jan 26, 02:00 pm",105514,2020.28,1.1
"Jan 26, 03:00 pm",108926,2276.69,1.1
"Jan 26, 04:00 pm",113534,2366.31,1.1
"Jan 26, 05:00 pm",118868,2127.2,1.1
"Jan 26, 06:00 pm",119075,1888.1,1.1
"Jan 26, 07:00 pm",119072,1649.01,1.1
"Jan 26, 08:00 pm",119067,1409.94,1.1
"Jan 26, 09:00 pm",119169,1170.89,0.8
"Jan 26, 10:00 pm",119332,931.858,0.8
"Jan 26, 11:00 pm",119325,692.867,0.8
"Jan 27, 12:00 am",119347,453.935,0.7
"Jan 27, 01:00 am",119366,215.106,0.7
"Jan 27, 02:00 am",109637,0,0.7
"Jan 27, 03:00 am",-618.288,0,0.7
"Jan 27, 04:00 am",-618.288,0,0.7
"Jan 27, 05:00 am",-618.288,0,0.7
"Jan 27, 06:00 am",-618.288,0,0.8
"Jan 27, 07:00 am",-618.288,0,0.8
"Jan 27, 08:00 am",-618.288,0,0.8
"Jan 27, 09:00 am",-4380.89,0,0.8
"Jan 27, 10:00 am",-829.248,0,0.8
"Jan 27, 11:00 am",-3158.91,0,0.8
"Jan 27, 12:00 pm",-829.248,0,0.8
"Jan 27, 01:00 pm",-2898.61,0,0.8
"Jan 27, 02:00 pm",-4216.74,0,0.8
"Jan 27, 03:00 pm",-829.248,0,0.8
"Jan 27, 04:00 pm",-618.288,0,0.8
"Jan 27, 05:00 pm",-618.288,0,0.8
"Jan 27, 06:00 pm",-618.288,0,0.8
"Jan 27, 07:00 pm",-618.288,0,0.8
"Jan 27, 08:00 pm",-618.288,0,0.8
"Jan 27, 09:00 pm",-618.288,0,0.8
"Jan 27, 10:00 pm",-618.288,0,0.8
"Jan 27, 11:00 pm",-618.288,0,0.8
"Jan 28, 12:00 am",-618.288,0,0.7
"Jan 28, 01:00 am",-618.288,0,0.7
"Jan 28, 02:00 am",-618.288,0,0.7
"Jan 28, 03:00 am",-618.288,0,0.7
"Jan 28, 04:00 am",-618.288,0,0.7
"Jan 28, 05:00 am",-618.288,0,0.7
"Jan 28, 06:00 am",-618.288,0,0.8
"Jan 28, 07:00 am",-618.288,0,0.8
"Jan 28, 08:00 am",-5087.19,7.56703,0.8
"Jan 28, 09:00 am",94588.4,235.146,0.8
"Jan 28, 10:00 am",106983,575.226,0.8
"Jan 28, 11:00 am",104941,951.396,0.8
"Jan 28, 12:00 pm",103715,1346.46,0.8
"Jan 28, 01:00 pm",103483,1736.61,0.8
"Jan 28, 02:00 pm",105345,2079.55,0.8
"Jan 28, 03:00 pm",108127,2348.31,0.8
"Jan 28, 04:00 pm",112880,2463.08,0.8
"Jan 28, 05:00 pm",118802,2224.05,0.8
"Jan 28, 06:00 pm",119222,1985.01,0.8
"Jan 28, 07:00 pm",119218,1745.99,0.8
"Jan 28, 08:00 pm",119277,1506.99,0.8
"Jan 28, 09:00 pm",119333,1268,0.8
"Jan 28, 10:00 pm",119328,1029.03,0.8
"Jan 28, 11:00 pm",119330,790.102,0.8
"Jan 29, 12:00 am",119319,551.219,0.7
"Jan 29, 01:00 am",119305,312.417,0.7
"Jan 29, 02:00 am",119285,73.7827,0.7
"Jan 29, 03:00 am",39542.4,0,0.7
"Jan 29, 04:00 am",-618.288,0,0.7
"Jan 29, 05:00 am",-618.288,0,0.7
"Jan 29, 06:00 am",-618.288,0,0.8
"Jan 29, 07:00 am",-618.288,0,0.8
"Jan 29, 08:00 am",-5052.42,6.89545,1.1
"Jan 29, 09:00 am",93867.6,241.063,1.1
"Jan 29, 10:00 am",106906,586.466,1.1
"Jan 29, 11:00 am",104425,965.255,1.1
"Jan 29, 12:00 pm",102929,1368.23,1.1
"Jan 29, 01:00 pm",102531,1767.45,1.1
"Jan 29, 02:00 pm",104458,2119.26,1.1
"Jan 29, 03:00 pm",107562,2391.8,1.1
"Jan 29, 04:00 pm",112269,2503.43,1.1
"Jan 29, 05:00 pm",118003,2264.33,1.1
"Jan 29, 06:00 pm",118706,2025.24,1.1
"Jan 29, 07:00 pm",119070,1786.15,1.1
"Jan 29, 08:00 pm",119279,1547.06,1.1
"Jan 29, 09:00 pm",119367,1307.99,0.8
"Jan 29, 10:00 pm",119392,1068.95,0.8
"Jan 29, 11:00 pm",119396,829.935,0.8
"Jan 30, 12:00 am",119388,590.967,0.7
"Jan 30, 01:00 am",119379,352.073,0.7
"Jan 30, 02:00 am",119365,113.323,0.7
"Jan 30, 03:00 am",61100,0,0.7
"Jan 30, 04:00 am",-618.288,0,0.7
"Jan 30, 05:00 am",-618.288,0,0.7
"Jan 30, 06:00 am",-618.288,0,0.8
"Jan 30, 07:00 am",-618.288,0,0.8
"Jan 30, 08:00 am",-5133.03,9.76106,1.1
"Jan 30, 09:00 am",95472.6,248.336,1.1
"Jan 30, 10:00 am",106942,593.11,1.1
"Jan 30, 11:00 am",104728,986.106,1.1
"Jan 30, 12:00 pm",103509,1396.85,1.1
"Jan 30, 01:00 pm",103459,1798.66,1.1
"Jan 30, 02:00 pm",105077,2161.74,1.1
"Jan 30, 03:00 pm",108796,2439.05,1.1
"Jan 30, 04:00 pm",112952,2549.14,1.1
"Jan 30, 05:00 pm",118505,2310.03,1.1
"Jan 30, 06:00 pm",118921,2070.92,1.1
"Jan 30, 07:00 pm",119077,1831.82,1.1
"Jan 30, 08:00 pm",119073,1592.73,1.1
"Jan 30, 09:00 pm",119175,1353.66,0.8
"Jan 30, 10:00 pm",119276,1114.6,0.8
"Jan 30, 11:00 pm",119333,875.579,0.8
"Jan 31, 12:00 am",119326,636.597,0.7
"Jan 31, 01:00 am",119347,397.681,0.7
"Jan 31, 02:00 am",119365,158.887,0.7
"Jan 31, 03:00 am",84345.1,0,0.7
"Jan 31, 04:00 am",-618.288,0,0.7
"Jan 31, 05:00 am",-618.288,0,0.7
"Jan 31, 06:00 am",-618.288,0,0.8
"Jan 31, 07:00 am",-618.288,0,0.8
"Jan 31, 08:00 am",-618.288,0,1.1
"Jan 31, 09:00 am",6784.36,124.042,1.1
"Jan 31, 10:00 am",66414,0,1.1
"Jan 31, 11:00 am",13996.2,258.204,1.1
"Jan 31, 12:00 pm",104943,635.474,1.1
"Jan 31, 01:00 pm",105131,1008.75,1.1
"Jan 31, 02:00 pm",106328,1350.57,1.1
"Jan 31, 03:00 pm",109138,1615.31,1.1
"Jan 31, 04:00 pm",112957,1725.09,1.1
"Jan 31, 05:00 pm",119213,1485.99,1.1
"Jan 31, 06:00 pm",119420,1246.91,1.1
"Jan 31, 07:00 pm",119414,1007.85,1.1
"Jan 31, 08:00 pm",119408,768.823,1.1
"Jan 31, 09:00 pm",119399,529.85,0.8
"Jan 31, 10:00 pm",119389,290.965,0.8
"Jan 31, 11:00 pm",119373,52.2614,0.8
"Feb 1, 12:00 am",26515.2,0,0.7
"Feb 1, 01:00 am",-618.288,0,0.7
"Feb 1, 02:00 am",-618.288,0,0.7
"Feb 1, 03:00 am",-618.288,0,0.7
"Feb 1, 04:00 am",-618.288,0,0.7
"Feb 1, 05:00 am",-618.288,0,0.7
"Feb 1, 06:00 am",-618.288,0,0.8
"Feb 1, 07:00 am",-618.288,0,0.8
"Feb 1, 08:00 am",-5641.94,29.7886,1.1
"Feb 1, 09:00 am",105339,302.923,1.1
"Feb 1, 10:00 am",107036,678.331,1.1
"Feb 1, 11:00 am",105595,1082.11,1.1
"Feb 1, 12:00 pm",104750,1499.92,1.1
"Feb 1, 01:00 pm",105026,1907.74,1.1
"Feb 1, 02:00 pm",105839,2290.68,1.1
"Feb 1, 03:00 pm",108893,2596.75,1.1
"Feb 1, 04:00 pm",113207,2748.97,1.1
"Feb 1, 05:00 pm",119174,2509.83,1.1
"Feb 1, 06:00 pm",119422,2270.71,1.1
"Feb 1, 07:00 pm",119419,2031.59,1.1
"Feb 1, 08:00 pm",119415,1792.48,1.1
"Feb 1, 09:00 pm",119411,1553.39,0.8
"Feb 1, 10:00 pm",119407,1314.32,0.8
"Feb 1, 11:00 pm",119401,1075.27,0.8
"Feb 2, 12:00 am",119395,836.246,0.7
"Feb 2, 01:00 am",119388,597.273,0.7
"Feb 2, 02:00 am",119378,358.374,0.7
"Feb 2, 03:00 am",119364,119.617,0.7
"Feb 2, 04:00 am",64048.3,0,0.7
"Feb 2, 05:00 am",-618.288,0,0.7
"Feb 2, 06:00 am",-618.288,0,0.8
"Feb 2, 07:00 am",-618.288,0,0.8
"Feb 2, 08:00 am",-5311.61,16.3811,1.1
"Feb 2, 09:00 am",99793,262.87,1.1
"Feb 2, 10:00 am",107760,613.332,1.1
"Feb 2, 11:00 am",106650,982.865,1.1
"Feb 2, 12:00 pm",105548,1372.48,1.1
"Feb 2, 01:00 pm",105481,1756.03,1.1
"Feb 2, 02:00 pm",106087,2116.19,1.1
"Feb 2, 03:00 pm",109024,2397.13,1.1
"Feb 2, 04:00 pm",113420,2521.47,1.1
"Feb 2, 05:00 pm",119087,2282.34,1.1
"Feb 2, 06:00 pm",119358,2043.22,1.1
"Feb 2, 07:00 pm",119354,1804.11,1.1
"Feb 2, 08:00 pm",119381,1565.01,1.1
"Feb 2, 09:00 pm",119407,1325.93,0.8
"Feb 2, 10:00 pm",119411,1086.87,0.8
"Feb 2, 11:00 pm",119405,847.837,0.8
"Feb 3, 12:00 am",119398,608.851,0.7
"Feb 3, 01:00 am",119388,369.937,0.7
"Feb 3, 02:00 am",119375,131.16,0.7
"Feb 3, 03:00 am",70260.3,0,0.7
"Feb 3, 04:00 am",-618.288,0,0.7
"Feb 3, 05:00 am",-618.288,0,0.7
"Feb 3, 06:00 am",-618.288,0,0.8
"Feb 3, 07:00 am",-618.288,0,0.8
"Feb 3, 08:00 am",-5379.5,19.0133,0.8
"Feb 3, 09:00 am",101083,264.769,0.8
"Feb 3, 10:00 am",107564,609.402,0.8
"Feb 3, 11:00 am",112459,708.16,0.8
"Feb 3, 12:00 pm",104324,1100.62,0.8
"Feb 3, 01:00 pm",104237,1484.44,0.8
"Feb 3, 02:00 pm",104846,1841.26,0.8
"Feb 3, 03:00 pm",112210,1891.06,0.8
"Feb 3, 04:00 pm",114106,1911.02,0.8
"Feb 3, 05:00 pm",118699,1671.94,0.8
"Feb 3, 06:00 pm",119065,1432.87,0.8
"Feb 3, 07:00 pm",119061,1193.82,0.8
"Feb 3, 08:00 pm",119268,954.788,0.8
"Feb 3, 09:00 pm",119354,715.794,0.8
"Feb 3, 10:00 pm",119386,476.855,0.8
"Feb 3, 11:00 pm",119374,238.014,0.8
"Feb 4, 12:00 am",119120,0,0.7
"Feb 4, 01:00 am",-618.288,0,0.7
"Feb 4, 02:00 am",-618.288,0,0.7
"Feb 4, 03:00 am",-618.288,0,0.7
"Feb 4, 04:00 am",-618.288,0,0.7
"Feb 4, 05:00 am",-618.288,0,0.7
"Feb 4, 06:00 am",-618.288,0,0.8
"Feb 4, 07:00 am",-618.288,0,0.8
"Feb 4, 08:00 am",-5598.15,27.4556,0.8
"Feb 4, 09:00 am",104039,288.206,0.8
"Feb 4, 10:00 am",105547,649.738,0.8
"Feb 4, 11:00 am",102737,1043.78,0.8
"Feb 4, 12:00 pm",100727,1456.18,0.8
"Feb 4, 01:00 pm",100373,1861.4,0.8
"Feb 4, 02:00 pm",101361,2244.05,0.8
"Feb 4, 03:00 pm",104684,2554.37,0.8
"Feb 4, 04:00 pm",109432,2719.1,0.8
"Feb 4, 05:00 pm",116432,2480.01,0.8
"Feb 4, 06:00 pm",117881,2240.92,0.8
"Feb 4, 07:00 pm",118707,2001.82,0.8
"Feb 4, 08:00 pm",119070,1762.73,0.8
"Feb 4, 09:00 pm",119279,1523.65,0.8
"Feb 4, 10:00 pm",119337,1284.58,0.8
"Feb 4, 11:00 pm",119362,1045.54,0.8
"Feb 5, 12:00 am",119386,806.532,0.7
"Feb 5, 01:00 am",119379,567.569,0.7
"Feb 5, 02:00 am",119369,328.686,0.7
"Feb 5, 03:00 am",119354,89.9585,0.7
"Feb 5, 04:00 am",48768.7,0,0.7
"Feb 5, 05:00 am",-618.288,0,0.7
"Feb 5, 06:00 am",-618.288,0,0.8
"Feb 5, 07:00 am",-618.288,0,0.8
"Feb 5, 08:00 am",-5688,31.6279,1.1
"Feb 5, 09:00 am",104683,297.262,1.1
"Feb 5, 10:00 am",105082,659.247,1.1
"Feb 5, 11:00 am",102380,1061.56,1.1
"Feb 5, 12:00 pm",101009,1480.66,1.1
"Feb 5, 01:00 pm",101366,1892.4,1.1
"Feb 5, 02:00 pm",102647,2275.25,1.1
"Feb 5, 03:00 pm",105882,2585.41,1.1
"Feb 5, 04:00 pm",110924,2751.13,1.1
"Feb 5, 05:00 pm",117682,2512.01,1.1
"Feb 5, 06:00 pm",118512,2272.89,1.1
"Feb 5, 07:00 pm",118509,2033.79,1.1
"Feb 5, 08:00 pm",118713,1794.69,1.1
"Feb 5, 09:00 pm",118916,1555.61,0.8
"Feb 5, 10:00 pm",119072,1316.54,0.8
"Feb 5, 11:00 pm",119173,1077.49,0.8
"Feb 6, 12:00 am",119273,838.463,0.7
"Feb 6, 01:00 am",119328,599.485,0.7
"Feb 6, 02:00 am",119349,360.578,0.7
"Feb 6, 03:00 am",119366,121.81,0.7
"Feb 6, 04:00 am",65802.2,0,0.7
"Feb 6, 05:00 am",-618.288,0,0.7
"Feb 6, 06:00 am",-618.288,0,0.8
"Feb 6, 07:00 am",-618.288,0,0.8
"Feb 6, 08:00 am",-5493.15,23.591,1.1
"Feb 6, 09:00 am",102501,271.955,1.1
"Feb 6, 10:00 am",113534,283.745,1.1
"Feb 6, 11:00 am",104379,663.176,1.1
"Feb 6, 12:00 pm",103416,1055.04,1.1
"Feb 6, 01:00 pm",109272,1228.24,1.1
"Feb 6, 02:00 pm",103749,1583.05,1.1
"Feb 6, 03:00 pm",110028,1713.64,1.1
"Feb 6, 04:00 pm",113393,1694.54,1.1
"Feb 6, 05:00 pm",117994,1455.48,1.1
"Feb 6, 06:00 pm",118695,1216.43,1.1
"Feb 6, 07:00 pm",119057,977.403,1.1
"Feb 6, 08:00 pm",119263,738.406,1.1
"Feb 6, 09:00 pm",119317,499.462,0.8
"Feb 6, 10:00 pm",119337,260.61,0.8
"Feb 6, 11:00 pm",119321,21.9612,0.8
"Feb 7, 12:00 am",11102.4,0,0.7
"Feb 7, 01:00 am",-618.288,0,0.7
"Feb 7, 02:00 am",-618.288,0,0.7
"Feb 7, 03:00 am",-618.288,0,0.7
"Feb 7, 04:00 am",-618.288,0,0.7
"Feb 7, 05:00 am",-618.288,0,0.7
"Feb 7, 06:00 am",-618.288,0,0.8
"Feb 7, 07:00 am",-618.288,0,0.8
"Feb 7, 08:00 am",-5010.99,5.46453,1.1
"Feb 7, 09:00 am",93510.4,206.112,1.1
"Feb 7, 10:00 am",109315,503.155,1.1
"Feb 7, 11:00 am",107604,846.952,1.1
"Feb 7, 12:00 pm",107627,1190.56,1.1
"Feb 7, 01:00 pm",108102,1512.33,1.1
"Feb 7, 02:00 pm",108940,1807.42,1.1
"Feb 7, 03:00 pm",111303,2021.99,1.1
"Feb 7, 04:00 pm",114499,2081.17,1.1
"Feb 7, 05:00 pm",119126,1842.07,1.1
"Feb 7, 06:00 pm",119394,1602.99,1.1
"Feb 7, 07:00 pm",119399,1363.93,1.1
"Feb 7, 08:00 pm",119394,1124.88,1.1
"Feb 7, 09:00 pm",119388,885.87,0.8
"Feb 7, 10:00 pm",119381,646.898,0.8
"Feb 7, 11:00 pm",119372,407.992,0.8
"Feb 8, 12:00 am",119360,169.207,0.7
"Feb 8, 01:00 am",89202.4,0,0.7
"Feb 8, 02:00 am",-618.288,0,0.7
"Feb 8, 03:00 am",-618.288,0,0.7
"Feb 8, 04:00 am",-618.288,0,0.7
"Feb 8, 05:00 am",-618.288,0,0.7
"Feb 8, 06:00 am",-618.288,0,0.8
"Feb 8, 07:00 am",-618.288,0,0.8
"Feb 8, 08:00 am",-2873.71,0,1.1
"Feb 8, 09:00 am",-2084.83,0,1.1
"Feb 8, 10:00 am",-3320.48,0,1.1
"Feb 8, 11:00 am",40144.2,321.787,1.1
"Feb 8, 12:00 pm",107438,691.769,1.1
"Feb 8, 01:00 pm",115002,730.758,1.1
"Feb 8, 02:00 pm",114670,799.072,1.1
"Feb 8, 03:00 pm",111526,1040.16,1.1
"Feb 8, 04:00 pm",114214,1143.6,1.1
"Feb 8, 05:00 pm",119153,904.614,1.1
"Feb 8, 06:00 pm",119357,665.664,1.1
"Feb 8, 07:00 pm",119349,426.778,1.1
"Feb 8, 08:00 pm",119336,188.007,1.1
"Feb 8, 09:00 pm",97783,0,0.8
"Feb 8, 10:00 pm",-618.288,0,0.8
"Feb 8, 11:00 pm",-618.288,0,0.8
"Feb 9, 12:00 am",-618.288,0,0.7
"Feb 9, 01:00 am",-618.288,0,0.7
"Feb 9, 02:00 am",-618.288,0,0.7
"Feb 9, 03:00 am",-618.288,0,0.7
"Feb 9, 04:00 am",-618.288,0,0.7
"Feb 9, 05:00 am",-618.288,0,0.7
"Feb 9, 06:00 am",-618.288,0,0.8
"Feb 9, 07:00 am",-618.288,0,0.8
"Feb 9, 08:00 am",-5348.09,17.6168,1.1
"Feb 9, 09:00 am",101048,250.624,1.1
"Feb 9, 10:00 am",108848,581.908,1.1
"Feb 9, 11:00 am",106871,965.647,1.1
"Feb 9, 12:00 pm",105845,1371.91,1.1
"Feb 9, 01:00 pm",105945,1774,1.1
"Feb 9, 02:00 pm",107040,2150.66,1.1
"Feb 9, 03:00 pm",109530,2457.54,1.1
"Feb 9, 04:00 pm",113100,2624.41,1.1
"Feb 9, 05:00 pm",119191,2385.29,1.1
"Feb 9, 06:00 pm",119408,2146.19,1.1
"Feb 9, 07:00 pm",119405,1907.09,1.1
"Feb 9, 08:00 pm",119401,1668,1.1
"Feb 9, 09:00 pm",119397,1428.93,0.8
"Feb 9, 10:00 pm",119392,1189.88,0.8
"Feb 9, 11:00 pm",119386,950.862,0.8
"Feb 10, 12:00 am",119380,711.877,0.7
"Feb 10, 01:00 am",119371,472.951,0.7
"Feb 10, 02:00 am",119360,234.126,0.7
"Feb 10, 03:00 am",117424,0,0.7
"Feb 10, 04:00 am",-618.288,0,0.7
"Feb 10, 05:00 am",-618.288,0,0.7
"Feb 10, 06:00 am",-618.288,0,0.8
"Feb 10, 07:00 am",-618.288,0,0.8
"Feb 10, 08:00 am",-5741.96,33.4927,0.8
"Feb 10, 09:00 am",106876,292.919,0.8
"Feb 10, 10:00 am",107536,653.391,0.8
"Feb 10, 11:00 am",111903,849.298,0.8
"Feb 10, 12:00 pm",109801,1124.1,0.8
"Feb 10, 01:00 pm",105876,1512.64,0.8
"Feb 10, 02:00 pm",114486,1542.45,0.8
"Feb 10, 03:00 pm",110067,1822.44,0.8
"Feb 10, 04:00 pm",113617,1950.45,0.8
"Feb 10, 05:00 pm",119133,1711.36,0.8
"Feb 10, 06:00 pm",119401,1472.27,0.8
"Feb 10, 07:00 pm",119406,1233.21,0.8
"Feb 10, 08:00 pm",119401,994.169,0.8
"Feb 10, 09:00 pm",119394,755.165,0.8
"Feb 10, 10:00 pm",119386,516.213,0.8
"Feb 10, 11:00 pm",119375,277.351,0.8
"Feb 11, 12:00 am",119359,38.6804,0.7
"Feb 11, 01:00 am",19151.9,0,0.7
"Feb 11, 02:00 am",-618.288,0,0.7
"Feb 11, 03:00 am",-618.288,0,0.7
"Feb 11, 04:00 am",-618.288,0,0.7
"Feb 11, 05:00 am",-618.288,0,0.7
"Feb 11, 06:00 am",-618.288,0,0.8
"Feb 11, 07:00 am",-618.288,0,0.8
"Feb 11, 08:00 am",-5712.86,32.4256,0.8
"Feb 11, 09:00 am",106705,288.025,0.8
"Feb 11, 10:00 am",107859,639.675,0.8
"Feb 11, 11:00 am",106355,1026.12,0.8
"Feb 11, 12:00 pm",105216,1434,0.8
"Feb 11, 01:00 pm",105150,1839.07,0.8
"Feb 11, 02:00 pm",106388,2215.5,0.8
"Feb 11, 03:00 pm",108968,2525.64,0.8
"Feb 11, 04:00 pm",112698,2699.95,0.8
"Feb 11, 05:00 pm",119081,2460.82,0.8
"Feb 11, 06:00 pm",119382,2221.7,0.8
"Feb 11, 07:00 pm",119379,1982.58,0.8
"Feb 11, 08:00 pm",119375,1743.48,0.8
"Feb 11, 09:00 pm",119402,1504.4,0.8
"Feb 11, 10:00 pm",119407,1265.33,0.8
"Feb 11, 11:00 pm",119401,1026.29,0.8
"Feb 12, 12:00 am",119395,787.279,0.7
"Feb 12, 01:00 am",119387,548.319,0.7
"Feb 12, 02:00 am",119377,309.441,0.7
"Feb 12, 03:00 am",119362,70.7322,0.7
"Feb 12, 04:00 am",37445.2,0,0.7
"Feb 12, 05:00 am",-618.288,0,0.7
"Feb 12, 06:00 am",-618.288,0,0.8
"Feb 12, 07:00 am",-618.288,0,0.8
"Feb 12, 08:00 am",-6039.39,46.505,1.1
"Feb 12, 09:00 am",110372,322.666,1.1
"Feb 12, 10:00 am",106839,692.049,1.1
"Feb 12, 11:00 am",104775,1104.93,1.1
"Feb 12, 12:00 pm",103679,1534.67,1.1
"Feb 12, 01:00 pm",103663,1958.23,1.1
"Feb 12, 02:00 pm",105198,2348.53,1.1
"Feb 12, 03:00 pm",108124,2669.85,1.1
"Feb 12, 04:00 pm",112155,2853.58,1.1
"Feb 12, 05:00 pm",118880,2614.44,1.1
"Feb 12, 06:00 pm",119194,2375.31,1.1
"Feb 12, 07:00 pm",119297,2136.18,1.1
"Feb 12, 08:00 pm",119294,1897.07,1.1
"Feb 12, 09:00 pm",119290,1657.97,0.8
"Feb 12, 10:00 pm",119348,1418.88,0.8
"Feb 12, 11:00 pm",119405,1179.81,0.8
"Feb 13, 12:00 am",119409,940.767,0.7
"Feb 13, 01:00 am",119402,701.76,0.7
"Feb 13, 02:00 am",119393,462.812,0.7
"Feb 13, 03:00 am",119382,223.968,0.7
"Feb 13, 04:00 am",113283,0,0.7
"Feb 13, 05:00 am",-618.288,0,0.7
"Feb 13, 06:00 am",-618.288,0,0.8
"Feb 13, 07:00 am",-618.288,0,0.8
"Feb 13, 08:00 am",-5782.73,35.2924,1.1
"Feb 13, 09:00 am",107420,290.242,1.1
"Feb 13, 10:00 am",108068,632.382,1.1
"Feb 13, 11:00 am",113635,729.113,1.1
"Feb 13, 12:00 pm",118670,490.183,1.1
"Feb 13, 01:00 pm",119030,251.346,1.1
"Feb 13, 02:00 pm",119226,12.7138,1.1
"Feb 13, 03:00 pm",1616.7,37.9698,1.1
"Feb 13, 04:00 pm",15306.7,0,1.1
"Feb 13, 05:00 pm",-829.248,0,1.1
"Feb 13, 06:00 pm",-618.288,0,1.1
"Feb 13, 07:00 pm",-618.288,0,1.1
"Feb 13, 08:00 pm",-618.288,0,1.1
"Feb 13, 09:00 pm",-618.288,0,0.8
"Feb 13, 10:00 pm",-618.288,0,0.8
"Feb 13, 11:00 pm",-618.288,0,0.8
"Feb 14, 12:00 am",-618.288,0,0.7
"Feb 14, 01:00 am",-618.288,0,0.7
"Feb 14, 02:00 am",-618.288,0,0.7
"Feb 14, 03:00 am",-618.288,0,0.7
"Feb 14, 04:00 am",-618.288,0,0.7
"Feb 14, 05:00 am",-618.288,0,0.7
"Feb 14, 06:00 am",-618.288,0,0.8
"Feb 14, 07:00 am",-618.288,0,0.8
"Feb 14, 08:00 am",-618.288,0,1.1
"Feb 14, 09:00 am",-1730.22,0,1.1
"Feb 14, 10:00 am",-2456.37,0,1.1
"Feb 14, 11:00 am",-829.248,0,1.1
"Feb 14, 12:00 pm",-3831.26,0,1.1
"Feb 14, 01:00 pm",-829.248,0,1.1
"Feb 14, 02:00 pm",-1536.62,62.7456,1.1
