"Time stamp","System power generated | (kW)","TES charge state | (MWht)","PPA price multiplier"
"Jan 22, 03:00 am",-607.2,0,1.05721
"Jan 22, 04:00 am",-607.2,0,1.11008
"Jan 22, 05:00 am",-607.2,0,1.15244
"Jan 22, 06:00 am",-607.2,0,1.35394
"Jan 22, 07:00 am",-607.2,0,1.64454
"Jan 22, 08:00 am",-4806.38,1.28604,1.52069
"Jan 22, 09:00 am",-818.16,1.28232,1.18478
"Jan 22, 10:00 am",-4277.83,1.27862,0.913326
"Jan 22, 11:00 am",-818.16,1.27494,0.816425
"Jan 22, 12:00 pm",-5244.32,16.8288,0.710026
"Jan 22, 01:00 pm",-3365,1.2852,0.598604
"Jan 22, 02:00 pm",-1846.63,1.2815,0.604224
"Jan 22, 03:00 pm",-607.2,1.2778,0.749542
"Jan 22, 04:00 pm",-1784.39,1.27409,1.0581
"Jan 22, 05:00 pm",-818.16,1.27038,1.33609
"Jan 22, 06:00 pm",-607.2,1.26666,1.809
"Jan 22, 07:00 pm",-607.2,1.26294,1.68598
"Jan 22, 08:00 pm",-607.2,1.25922,1.78021
"Jan 22, 09:00 pm",-607.2,1.25549,1.65024
"Jan 22, 10:00 pm",-607.2,1.25176,1.44674
"Jan 22, 11:00 pm",-607.2,1.24803,1.3376
"Jan 23, 12:00 am",-607.2,1.2443,1.26958
"Jan 23, 01:00 am",-607.2,1.24056,1.22754
"Jan 23, 02:00 am",-607.2,1.23683,1.18562
"Jan 23, 03:00 am",-607.2,1.23309,1.15085
"Jan 23, 04:00 am",-607.2,1.22936,1.15167
"Jan 23, 05:00 am",-607.2,1.22563,1.25944
"Jan 23, 06:00 am",-607.2,1.22191,1.43133
"Jan 23, 07:00 am",-607.2,1.2182,1.94064
"Jan 23, 08:00 am",-1630.58,1.21452,1.63188
"Jan 23, 09:00 am",12484.8,118.01,1.10572
"Jan 23, 10:00 am",113372,83.9524,0.827443
"Jan 23, 11:00 am",46465.9,0,0.547146
"Jan 23, 12:00 pm",-1927.44,0,0.47591
"Jan 23, 01:00 pm",-2105.06,0,0.40337
"Jan 23, 02:00 pm",-2061.49,0,0.595023
"Jan 23, 03:00 pm",-818.16,0,0.635777
"Jan 23, 04:00 pm",-607.2,0,0.91674
"Jan 23, 05:00 pm",-607.2,0,1.28051
"Jan 23, 06:00 pm",-607.2,0,1.94847
"Jan 23, 07:00 pm",-607.2,0,1.85095
"Jan 23, 08:00 pm",-607.2,0,1.69621
"Jan 23, 09:00 pm",-607.2,0,1.58401
"Jan 23, 10:00 pm",-607.2,0,1.40663
"Jan 23, 11:00 pm",-607.2,0,1.2753
"Jan 24, 12:00 am",-607.2,0,1.27853
"Jan 24, 01:00 am",-607.2,0,1.14666
"Jan 24, 02:00 am",-607.2,0,1.11121
"Jan 24, 03:00 am",-607.2,0,1.08113
"Jan 24, 04:00 am",-607.2,0,1.10262
"Jan 24, 05:00 am",-607.2,0,1.16589
"Jan 24, 06:00 am",-607.2,0,1.35744
"Jan 24, 07:00 am",-607.2,0,1.58099
"Jan 24, 08:00 am",-4649.13,0,1.42246
"Jan 24, 09:00 am",82021.6,186.291,1.08066
"Jan 24, 10:00 am",107195,490.679,0.847637
"Jan 24, 11:00 am",105514,839.491,0.683748
"Jan 24, 12:00 pm",104630,1208.57,0.653785
"Jan 24, 01:00 pm",104982,1569.58,0.540212
"Jan 24, 02:00 pm",106206,1888.08,0.618003
"Jan 24, 03:00 pm",108751,2125.04,0.645418
"Jan 24, 04:00 pm",112046,2201.15,0.968577
"Jan 24, 05:00 pm",116746,1966.46,1.24253
"Jan 24, 06:00 pm",117042,1731.78,1.8699
"Jan 24, 07:00 pm",117075,1497.12,1.87863
"Jan 24, 08:00 pm",117069,1262.47,1.63103
"Jan 24, 09:00 pm",117061,1027.86,1.52189
"Jan 24, 10:00 pm",117052,793.286,1.38124
"Jan 24, 11:00 pm",117041,558.768,1.27647
"Jan 25, 12:00 am",117027,324.34,1.20544
"Jan 25, 01:00 am",117008,90.085,1.1229
"Jan 25, 02:00 am",48343.9,0,1.10012
"Jan 25, 03:00 am",-607.2,0,1.03845
"Jan 25, 04:00 am",-607.2,0,1.04729
"Jan 25, 05:00 am",-607.2,0,1.1233
"Jan 25, 06:00 am",-607.2,0,1.33417
"Jan 25, 07:00 am",-607.2,0,1.65167
"Jan 25, 08:00 am",-5084.11,10.2543,1.49671
"Jan 25, 09:00 am",93700.8,249.815,1.07349
"Jan 25, 10:00 am",105878,596.228,0.86513
"Jan 25, 11:00 am",103674,983.378,0.74263
"Jan 25, 12:00 pm",102603,1388.3,0.63022
"Jan 25, 01:00 pm",102739,1783.06,0.46938
"Jan 25, 02:00 pm",104464,2134.31,0.605709
"Jan 25, 03:00 pm",107379,2402.28,0.649999
"Jan 25, 04:00 pm",111442,2507.67,1.0199
"Jan 25, 05:00 pm",116711,2272.8,1.29937
"Jan 25, 06:00 pm",117127,2037.93,1.8378
"Jan 25, 07:00 pm",117215,1803.07,1.76823
"Jan 25, 08:00 pm",117240,1568.23,1.62122
"Jan 25, 09:00 pm",117245,1333.41,1.54531
"Jan 25, 10:00 pm",117240,1098.61,1.41032
"Jan 25, 11:00 pm",117233,863.848,1.27604
"Jan 26, 12:00 am",117226,629.135,1.22014
"Jan 26, 01:00 am",117216,394.5,1.18622
"Jan 26, 02:00 am",117203,160.002,1.1273
"Jan 26, 03:00 am",84568,0,1.10606
"Jan 26, 04:00 am",-607.2,0,1.09956
"Jan 26, 05:00 am",-607.2,0,1.14641
"Jan 26, 06:00 am",-607.2,0,1.26846
"Jan 26, 07:00 am",-607.2,0,1.35273
"Jan 26, 08:00 am",-4915.82,4.33982,1.23522
"Jan 26, 09:00 am",89170.1,232.146,1.03799
"Jan 26, 10:00 am",105826,569.516,0.784601
"Jan 26, 11:00 am",103990,932.919,0.582949
"Jan 26, 12:00 pm",102196,1319.54,0.466552
"Jan 26, 01:00 pm",101910,1702.16,0.396724
"Jan 26, 02:00 pm",103438,2044.57,0.400028
"Jan 26, 03:00 pm",106829,2304.98,0.6305
"Jan 26, 04:00 pm",111409,2398.71,0.978016
"Jan 26, 05:00 pm",116727,2163.82,1.24543
"Jan 26, 06:00 pm",116934,1928.95,1.59513
"Jan 26, 07:00 pm",116930,1694.09,1.69099
"Jan 26, 08:00 pm",116926,1459.24,1.47682
"Jan 26, 09:00 pm",117025,1224.42,1.37826
"Jan 26, 10:00 pm",117185,989.625,1.31125
"Jan 26, 11:00 pm",117178,754.869,1.27847
"Jan 27, 12:00 am",117200,520.172,1.18373
"Jan 27, 01:00 am",117219,285.572,1.15479
"Jan 27, 02:00 am",117203,51.1689,1.13662
"Jan 27, 03:00 am",27427.2,0,1.09878
"Jan 27, 04:00 am",-607.2,0,1.09281
"Jan 27, 05:00 am",-607.2,0,1.12323
"Jan 27, 06:00 am",-607.2,0,1.2098
"Jan 27, 07:00 am",-607.2,0,1.26961
"Jan 27, 08:00 am",-607.2,0,1.18626
"Jan 27, 09:00 am",-4365.26,0,0.892642
"Jan 27, 10:00 am",-818.16,0,0.715901
"Jan 27, 11:00 am",-3139.82,0,0.495552
"Jan 27, 12:00 pm",-818.16,0,0.43612
"Jan 27, 01:00 pm",-2880.91,0,0.329938
"Jan 27, 02:00 pm",-3547.85,0,0.401915
"Jan 27, 03:00 pm",-818.16,0,0.632339
"Jan 27, 04:00 pm",-607.2,0,0.973888
"Jan 27, 05:00 pm",-607.2,0,1.19623
"Jan 27, 06:00 pm",-607.2,0,1.49708
"Jan 27, 07:00 pm",-607.2,0,1.61166
"Jan 27, 08:00 pm",-607.2,0,1.40687
"Jan 27, 09:00 pm",-607.2,0,1.37518
"Jan 27, 10:00 pm",-607.2,0,1.26063
"Jan 27, 11:00 pm",-607.2,0,1.20716
"Jan 28, 12:00 am",-607.2,0,1.08449
"Jan 28, 01:00 am",-607.2,0,1.18694
"Jan 28, 02:00 am",-607.2,0,1.10811
"Jan 28, 03:00 am",-607.2,0,1.0846
"Jan 28, 04:00 am",-607.2,0,1.09525
"Jan 28, 05:00 am",-607.2,0,1.1913
"Jan 28, 06:00 am",-607.2,0,1.26356
"Jan 28, 07:00 am",-607.2,0,1.54708
"Jan 28, 08:00 am",-5065.81,8.85445,1.36364
"Jan 28, 09:00 am",92765,239.254,0.936254
"Jan 28, 10:00 am",104920,581.526,0.868407
"Jan 28, 11:00 am",102904,959.993,0.738458
"Jan 28, 12:00 pm",101694,1357.43,0.728191
"Jan 28, 01:00 pm",101467,1750.07,0.761808
"Jan 28, 02:00 pm",103311,2095.75,0.806049
"Jan 28, 03:00 pm",106063,2367.6,0.948245
"Jan 28, 04:00 pm",110766,2486.08,1.25119
"Jan 28, 05:00 pm",116657,2251.28,1.31688
"Jan 28, 06:00 pm",117073,2016.47,1.66575
"Jan 28, 07:00 pm",117070,1781.69,1.69173
"Jan 28, 08:00 pm",117127,1546.91,1.66436
"Jan 28, 09:00 pm",117180,1312.16,1.53587
"Jan 28, 10:00 pm",117173,1077.43,1.37569
"Jan 28, 11:00 pm",117173,842.741,1.26169
"Jan 29, 12:00 am",117163,608.1,1.21538
"Jan 29, 01:00 am",117149,373.54,1.21859
"Jan 29, 02:00 am",117131,139.127,1.14889
"Jan 29, 03:00 am",74440.7,0,1.08464
"Jan 29, 04:00 am",-607.2,0,1.06984
"Jan 29, 05:00 am",-607.2,0,1.18232
"Jan 29, 06:00 am",-607.2,0,1.29639
"Jan 29, 07:00 am",-607.2,0,1.5699
"Jan 29, 08:00 am",-5037.99,8.36173,1.43566
"Jan 29, 09:00 am",92031,246.21,1.27673
"Jan 29, 10:00 am",104806,595.166,1.18669
"Jan 29, 11:00 am",102350,977.589,1.05835
"Jan 29, 12:00 pm",100865,1384.24,0.999056
"Jan 29, 01:00 pm",100476,1787.18,0.94095
"Jan 29, 02:00 pm",102398,2142.81,0.932653
"Jan 29, 03:00 pm",105485,2419.26,0.996058
"Jan 29, 04:00 pm",110162,2534.97,1.17271
"Jan 29, 05:00 pm",115878,2300.1,1.32442
"Jan 29, 06:00 pm",116571,2065.22,1.77376
"Jan 29, 07:00 pm",116928,1830.36,1.81434
"Jan 29, 08:00 pm",117133,1595.5,1.61068
"Jan 29, 09:00 pm",117219,1360.67,1.53107
"Jan 29, 10:00 pm",117244,1125.85,1.32944
"Jan 29, 11:00 pm",117247,891.073,1.29166
"Jan 30, 12:00 am",117240,656.341,1.22969
"Jan 30, 01:00 am",117230,421.68,1.13821
"Jan 30, 02:00 am",117218,187.148,1.0967
"Jan 30, 03:00 am",97221.4,0,1.08394
"Jan 30, 04:00 am",-607.2,0,1.08408
"Jan 30, 05:00 am",-607.2,0,1.1615
"Jan 30, 06:00 am",-607.2,0,1.30786
"Jan 30, 07:00 am",-607.2,0,1.41274
"Jan 30, 08:00 am",-5123.2,11.3071,1.3679
"Jan 30, 09:00 am",93582.7,254.301,0.698241
"Jan 30, 10:00 am",104806,603.639,0.724908
"Jan 30, 11:00 am",102591,1001.36,0.797512
"Jan 30, 12:00 pm",101377,1416.9,0.660005
"Jan 30, 01:00 pm",101336,1823.54,0.843916
"Jan 30, 02:00 pm",102960,2191.4,0.723838
"Jan 30, 03:00 pm",106673,2473.39,0.846817
"Jan 30, 04:00 pm",110829,2587.87,1.02091
"Jan 30, 05:00 pm",116372,2352.97,1.08578
"Jan 30, 06:00 pm",116783,2118.09,1.79365
"Jan 30, 07:00 pm",116936,1883.21,1.7745
"Jan 30, 08:00 pm",116932,1648.35,1.70057
"Jan 30, 09:00 pm",117032,1413.5,1.58578
"Jan 30, 10:00 pm",117132,1178.68,1.42625
"Jan 30, 11:00 pm",117187,943.887,1.2894
"Jan 31, 12:00 am",117180,709.137,1.17102
"Jan 31, 01:00 am",117201,474.452,1.21163
"Jan 31, 02:00 am",117219,239.875,1.15231
"Jan 31, 03:00 am",117202,5.53342,1.11593
"Jan 31, 04:00 am",-607.2,5.51822,1.15004
"Jan 31, 05:00 am",-607.2,5.50304,1.19171
"Jan 31, 06:00 am",-607.2,5.48788,1.38262
"Jan 31, 07:00 am",-607.2,5.47276,1.58857
"Jan 31, 08:00 am",-607.2,5.45776,1.55791
"Jan 31, 09:00 am",6492.26,132.543,1.24071
"Jan 31, 10:00 am",70611.4,0,1.19691
"Jan 31, 11:00 am",13446.4,262.188,1.14102
"Jan 31, 12:00 pm",102769,645.21,1.13963
"Jan 31, 01:00 pm",102959,1024.32,1.03827
"Jan 31, 02:00 pm",104170,1371.86,1.10309
"Jan 31, 03:00 pm",106996,1642,1.13049
"Jan 31, 04:00 pm",110829,1756.45,1.21202
"Jan 31, 05:00 pm",117066,1521.58,1.41181
"Jan 31, 06:00 pm",117272,1286.73,1.93918
"Jan 31, 07:00 pm",117266,1051.9,1.9868
"Jan 31, 08:00 pm",117260,817.111,1.72122
"Jan 31, 09:00 pm",117252,582.376,1.55474
"Jan 31, 10:00 pm",117241,347.727,1.39716
"Jan 31, 11:00 pm",117227,113.239,1.33161
"Feb 1, 12:00 am",60651.8,0,1.25216
"Feb 1, 01:00 am",-607.2,0,1.15919
"Feb 1, 02:00 am",-607.2,0,1.13177
"Feb 1, 03:00 am",-607.2,0,1.12319
"Feb 1, 04:00 am",-607.2,0,1.1173
"Feb 1, 05:00 am",-607.2,0,1.16141
"Feb 1, 06:00 am",-607.2,0,1.37116
"Feb 1, 07:00 am",-607.2,0,1.58577
"Feb 1, 08:00 am",-5632.99,31.7093,1.47469
"Feb 1, 09:00 am",103255,309.301,1.14047
"Feb 1, 10:00 am",104871,689.36,1.10077
"Feb 1, 11:00 am",103429,1097.94,1.01738
"Feb 1, 12:00 pm",102584,1520.64,0.885206
"Feb 1, 01:00 pm",102865,1933.36,0.887052
"Feb 1, 02:00 pm",103687,2321.2,1.04354
"Feb 1, 03:00 pm",106748,2632.06,1.09042
"Feb 1, 04:00 pm",111064,2788.77,1.25462
"Feb 1, 05:00 pm",117028,2553.86,1.50542
"Feb 1, 06:00 pm",117275,2318.96,1.70154
"Feb 1, 07:00 pm",117272,2084.06,1.81761
"Feb 1, 08:00 pm",117268,1849.18,1.59693
"Feb 1, 09:00 pm",117264,1614.31,1.50725
"Feb 1, 10:00 pm",117259,1379.47,1.4215
"Feb 1, 11:00 pm",117254,1144.64,1.27721
"Feb 2, 12:00 am",117248,909.856,1.19441
"Feb 2, 01:00 am",117240,675.114,1.05358
"Feb 2, 02:00 am",117231,440.443,0.994175
"Feb 2, 03:00 am",117219,205.894,0.977578
"Feb 2, 04:00 am",105347,0,0.988843
"Feb 2, 05:00 am",-607.2,0,1.05336
"Feb 2, 06:00 am",-607.2,0,1.08931
"Feb 2, 07:00 am",-607.2,0,1.15753
"Feb 2, 08:00 am",-5304.21,18.0987,1.16441
"Feb 2, 09:00 am",97813.4,269.319,1.26416
"Feb 2, 10:00 am",105591,624.775,1.24331
"Feb 2, 11:00 am",104483,999.424,1.16772
"Feb 2, 12:00 pm",103381,1394.25,1.12363
"Feb 2, 01:00 pm",103321,1783.02,1.08187
"Feb 2, 02:00 pm",103939,2148.37,1.06826
"Feb 2, 03:00 pm",106886,2434.3,1.01188
"Feb 2, 04:00 pm",111281,2563.19,1.07169
"Feb 2, 05:00 pm",116944,2328.28,1.24517
"Feb 2, 06:00 pm",117212,2093.38,1.4775
"Feb 2, 07:00 pm",117209,1858.49,1.52449
"Feb 2, 08:00 pm",117235,1623.62,1.43498
"Feb 2, 09:00 pm",117260,1388.77,1.35118
"Feb 2, 10:00 pm",117264,1153.94,1.28689
"Feb 2, 11:00 pm",117258,919.135,1.20453
"Feb 3, 12:00 am",117251,684.381,1.1122
"Feb 3, 01:00 am",117242,449.695,1.00399
"Feb 3, 02:00 am",117230,215.128,0.994279
"Feb 3, 03:00 am",109239,0,0.94242
"Feb 3, 04:00 am",-607.2,0,0.91856
"Feb 3, 05:00 am",-607.2,0,1.01894
"Feb 3, 06:00 am",-607.2,0,1.13299
"Feb 3, 07:00 am",-607.2,0,1.20509
"Feb 3, 08:00 am",-5375.02,20.8084,1.13112
"Feb 3, 09:00 am",99069.7,271.606,0.955404
"Feb 3, 10:00 am",105387,621.653,0.914987
"Feb 3, 11:00 am",110345,724.971,0.820525
"Feb 3, 12:00 pm",102153,1123.12,0.685046
"Feb 3, 01:00 pm",102078,1512.63,0.610629
"Feb 3, 02:00 pm",102706,1875.06,0.646647
"Feb 3, 03:00 pm",110115,1929.25,0.736718
"Feb 3, 04:00 pm",111985,1953.47,0.900324
"Feb 3, 05:00 pm",116561,1718.62,1.20767
"Feb 3, 06:00 pm",116925,1483.77,1.43326
"Feb 3, 07:00 pm",116920,1248.95,1.52123
"Feb 3, 08:00 pm",117123,1014.16,1.46533
"Feb 3, 09:00 pm",117207,779.396,1.41063
"Feb 3, 10:00 pm",117239,544.69,1.31078
"Feb 3, 11:00 pm",117228,310.077,1.17158
"Feb 4, 12:00 am",117213,75.6447,1.13003
"Feb 4, 01:00 am",40754.1,0,1.10992
"Feb 4, 02:00 am",-607.2,0,1.07487
"Feb 4, 03:00 am",-607.2,0,1.05094
"Feb 4, 04:00 am",-607.2,0,1.0211
"Feb 4, 05:00 am",-607.2,0,1.14704
"Feb 4, 06:00 am",-607.2,0,1.34472
"Feb 4, 07:00 am",-607.2,0,1.7695
"Feb 4, 08:00 am",-5576.15,29.2137,1.59773
"Feb 4, 09:00 am",102034,293.068,1.57404
"Feb 4, 10:00 am",103496,657.32,1.3623
"Feb 4, 11:00 am",100725,1054.06,1.22229
"Feb 4, 12:00 pm",98744.2,1469.14,1.01901
"Feb 4, 01:00 pm",98398.5,1877.1,0.977078
"Feb 4, 02:00 pm",99377,2262.61,1.02921
"Feb 4, 03:00 pm",102664,2576.08,1.04452
"Feb 4, 04:00 pm",107369,2744.48,1.19653
"Feb 4, 05:00 pm",114335,2509.61,1.51981
"Feb 4, 06:00 pm",115762,2274.74,1.95899
"Feb 4, 07:00 pm",116573,2039.87,2.26975
"Feb 4, 08:00 pm",116930,1805,2.02435
"Feb 4, 09:00 pm",117134,1570.15,1.91664
"Feb 4, 10:00 pm",117191,1335.31,1.80484
"Feb 4, 11:00 pm",117215,1100.5,1.37755
"Feb 5, 12:00 am",117239,865.725,1.30641
"Feb 5, 01:00 am",117231,630.998,1.76664
"Feb 5, 02:00 am",117222,396.348,1.64436
"Feb 5, 03:00 am",117209,161.835,1.50529
"Feb 5, 04:00 am",85601.2,0,1.51397
"Feb 5, 05:00 am",-607.2,0,1.6756
"Feb 5, 06:00 am",-607.2,0,1.93746
"Feb 5, 07:00 am",-607.2,0,2.67483
"Feb 5, 08:00 am",-5675.49,33.5416,2.65731
"Feb 5, 09:00 am",102630,303.309,1.9137
"Feb 5, 10:00 am",102984,669.471,1.33061
"Feb 5, 11:00 am",100299,1076.04,1.05196
"Feb 5, 12:00 pm",98938.5,1499.45,0.971113
"Feb 5, 01:00 pm",99294.5,1915.54,0.883166
"Feb 5, 02:00 pm",100576,2302.75,0.900898
"Feb 5, 03:00 pm",103802,2617.28,0.907534
"Feb 5, 04:00 pm",108821,2787.3,1.21553
"Feb 5, 05:00 pm",115564,2552.41,1.96223
"Feb 5, 06:00 pm",116382,2317.51,2.58509
"Feb 5, 07:00 pm",116379,2082.63,3.01777
"Feb 5, 08:00 pm",116579,1847.76,2.71812
"Feb 5, 09:00 pm",116779,1612.9,2.6181
"Feb 5, 10:00 pm",116931,1378.06,2.48854
"Feb 5, 11:00 pm",117030,1143.23,1.97314
"Feb 6, 12:00 am",117129,908.445,1.85846
"Feb 6, 01:00 am",117183,673.698,2.33793
"Feb 6, 02:00 am",117203,439.021,2.26161
"Feb 6, 03:00 am",117221,204.464,2.24757
"Feb 6, 04:00 am",104840,0,2.25999
"Feb 6, 05:00 am",-607.2,0,2.32483
"Feb 6, 06:00 am",-607.2,0,2.95458
"Feb 6, 07:00 am",-607.2,0,3.86744
"Feb 6, 08:00 am",-5486.28,25.4516,3.3352
"Feb 6, 09:00 am",100473,278.575,1.59059
"Feb 6, 10:00 am",111425,294.591,0.806231
"Feb 6, 11:00 am",102242,679.127,0.382124
"Feb 6, 12:00 pm",101284,1076.2,0.366265
"Feb 6, 01:00 pm",107189,1254.05,0.242879
"Feb 6, 02:00 pm",101647,1614.01,0.312439
"Feb 6, 03:00 pm",107948,1749.15,0.437989
"Feb 6, 04:00 pm",111293,1734.27,1.07285
"Feb 6, 05:00 pm",115869,1499.44,2.31136
"Feb 6, 06:00 pm",116561,1264.62,3.37355
"Feb 6, 07:00 pm",116916,1029.83,4.19796
"Feb 6, 08:00 pm",117119,795.067,3.88319
"Feb 6, 09:00 pm",117172,560.359,3.43875
"Feb 6, 10:00 pm",117191,325.738,3.16001
"Feb 6, 11:00 pm",117177,91.2885,3.03517
"Feb 7, 12:00 am",49612.7,0,2.55708
"Feb 7, 01:00 am",-607.2,0,3.48118
"Feb 7, 02:00 am",-607.2,0,3.44492
"Feb 7, 03:00 am",-607.2,0,3.54912
"Feb 7, 04:00 am",-607.2,0,3.51857
"Feb 7, 05:00 am",-607.2,0,3.69881
"Feb 7, 06:00 am",-607.2,0,4.55644
"Feb 7, 07:00 am",-607.2,0,6.17118
"Feb 7, 08:00 am",-4997.18,6.89523,4.99488
"Feb 7, 09:00 am",91689.7,211.457,2.87446
"Feb 7, 10:00 am",107193,512.25,1.88526
"Feb 7, 11:00 am",105488,859.832,1.11676
"Feb 7, 12:00 pm",105511,1207.29,1.00298
"Feb 7, 01:00 pm",105989,1532.96,0.755924
"Feb 7, 02:00 pm",106826,1832,0.7511
"Feb 7, 03:00 pm",109180,2050.59,1.00476
"Feb 7, 04:00 pm",112364,2113.89,2.27385
"Feb 7, 05:00 pm",116980,1879.02,3.5866
"Feb 7, 06:00 pm",117247,1644.17,5.71434
"Feb 7, 07:00 pm",117252,1409.33,6.96004
"Feb 7, 08:00 pm",117246,1174.52,6.07693
"Feb 7, 09:00 pm",117240,939.74,5.49431
"Feb 7, 10:00 pm",117233,705.004,4.89049
"Feb 7, 11:00 pm",117224,470.334,4.35665
"Feb 8, 12:00 am",117213,235.777,3.83855
"Feb 8, 01:00 am",117195,1.45948,5.00307
"Feb 8, 02:00 am",-607.2,1.45539,4.91998
"Feb 8, 03:00 am",-607.2,1.4513,4.66084
"Feb 8, 04:00 am",-607.2,1.44721,4.61695
"Feb 8, 05:00 am",-607.2,1.44312,4.92331
"Feb 8, 06:00 am",-607.2,1.43903,5.9162
"Feb 8, 07:00 am",-607.2,1.43495,7.35499
"Feb 8, 08:00 am",-2867.5,1.43088,6.36128
"Feb 8, 09:00 am",-2079.04,1.42682,4.58565
"Feb 8, 10:00 am",-3316.06,1.42279,2.69887
"Feb 8, 11:00 am",39168.4,327.724,1.57105
"Feb 8, 12:00 pm",105253,702.734,1.22881
"Feb 8, 01:00 pm",112861,746.007,0.929634
"Feb 8, 02:00 pm",112526,818.677,0.875753
"Feb 8, 03:00 pm",109367,1064.58,1.03148
"Feb 8, 04:00 pm",112068,1172.48,3.43062
"Feb 8, 05:00 pm",117005,937.732,4.67669
"Feb 8, 06:00 pm",117208,703.023,5.88155
"Feb 8, 07:00 pm",117199,468.38,6.52802
"Feb 8, 08:00 pm",117185,233.852,5.91715
"Feb 8, 09:00 pm",116998,0,5.88243
"Feb 8, 10:00 pm",-607.2,0,5.63937
"Feb 8, 11:00 pm",-607.2,0,4.89237
"Feb 9, 12:00 am",-607.2,0,4.85716
"Feb 9, 01:00 am",-607.2,0,4.24908
"Feb 9, 02:00 am",-607.2,0,4.08195
"Feb 9, 03:00 am",-607.2,0,3.76288
"Feb 9, 04:00 am",-607.2,0,3.58029
"Feb 9, 05:00 am",-607.2,0,3.68061
"Feb 9, 06:00 am",-607.2,0,4.12209
"Feb 9, 07:00 am",-607.2,0,4.90332
"Feb 9, 08:00 am",-5344.95,19.3632,4.04154
"Feb 9, 09:00 am",99036.5,257.351,3.59387
"Feb 9, 10:00 am",106652,594.064,1.93435
"Feb 9, 11:00 am",104653,983.602,1.22111
"Feb 9, 12:00 pm",103616,1395.86,0.730837
"Feb 9, 01:00 pm",103719,1803.97,0.654327
"Feb 9, 02:00 pm",104828,2186.57,0.604246
"Feb 9, 03:00 pm",107345,2499.1,0.739382
"Feb 9, 04:00 pm",110944,2670.97,1.69386
"Feb 9, 05:00 pm",117043,2436.07,3.74492
"Feb 9, 06:00 pm",117260,2201.19,4.90735
"Feb 9, 07:00 pm",117257,1966.32,5.62014
"Feb 9, 08:00 pm",117253,1731.46,4.96978
"Feb 9, 09:00 pm",117248,1496.61,4.97384
"Feb 9, 10:00 pm",117243,1261.79,4.87556
"Feb 9, 11:00 pm",117238,1027,4.41341
"Feb 10, 12:00 am",117231,792.249,4.1901
"Feb 10, 01:00 am",117223,557.553,4.9042
"Feb 10, 02:00 am",117212,322.949,4.44358
"Feb 10, 03:00 am",117198,88.5182,4.07567
"Feb 10, 04:00 am",47109,0,3.79429
"Feb 10, 05:00 am",-607.2,0,3.8494
"Feb 10, 06:00 am",-607.2,0,4.00234
"Feb 10, 07:00 am",-607.2,0,4.40005
"Feb 10, 08:00 am",-5716.31,35.278,4.01722
"Feb 10, 09:00 am",104831,297.562,3.94769
"Feb 10, 10:00 am",105466,660.407,2.6123
"Feb 10, 11:00 am",109792,859.554,2.27727
"Feb 10, 12:00 pm",107711,1137.24,1.2004
"Feb 10, 01:00 pm",103828,1528.14,1.43331
"Feb 10, 02:00 pm",112358,1561.99,1.6759
"Feb 10, 03:00 pm",107971,1844.88,2.12609
"Feb 10, 04:00 pm",111489,1976.5,2.97187
"Feb 10, 05:00 pm",116988,1741.63,4.36049
"Feb 10, 06:00 pm",117254,1506.77,4.9161
"Feb 10, 07:00 pm",117259,1271.94,5.29562
"Feb 10, 08:00 pm",117253,1037.13,5.13811
"Feb 10, 09:00 pm",117246,802.362,5.02551
"Feb 10, 10:00 pm",117238,567.648,4.9415
"Feb 10, 11:00 pm",117228,333.022,4.89381
"Feb 11, 12:00 am",117214,98.5653,4.58347
"Feb 11, 01:00 am",53004.5,0,4.65698
"Feb 11, 02:00 am",-607.2,0,4.3569
"Feb 11, 03:00 am",-607.2,0,4.11575
"Feb 11, 04:00 am",-607.2,0,4.32747
"Feb 11, 05:00 am",-607.2,0,4.93137
"Feb 11, 06:00 am",-607.2,0,5.96786
"Feb 11, 07:00 am",-607.2,0,7.43271
"Feb 11, 08:00 am",-5692.75,34.2506,6.02215
"Feb 11, 09:00 am",104646,293.18,4.5751
"Feb 11, 10:00 am",105757,647.911,3.62486
"Feb 11, 11:00 am",104265,1037.44,2.61038
"Feb 11, 12:00 pm",103136,1448.41,1.69722
"Feb 11, 01:00 pm",103072,1856.61,1.78298
"Feb 11, 02:00 pm",104301,2236.28,1.69886
"Feb 11, 03:00 pm",106862,2549.86,1.68221
"Feb 11, 04:00 pm",110570,2727.96,3.27621
"Feb 11, 05:00 pm",116937,2493.06,5.55745
"Feb 11, 06:00 pm",117236,2258.16,6.64234
"Feb 11, 07:00 pm",117232,2023.27,8.24748
"Feb 11, 08:00 pm",117229,1788.4,7.37268
"Feb 11, 09:00 pm",117254,1553.54,7.01487
"Feb 11, 10:00 pm",117259,1318.7,6.60342
"Feb 11, 11:00 pm",117254,1083.89,6.01123
"Feb 12, 12:00 am",117247,849.111,5.34144
"Feb 12, 01:00 am",117239,614.386,2.31255
"Feb 12, 02:00 am",117230,379.74,2.10849
"Feb 12, 03:00 am",117216,145.238,2.09069
"Feb 12, 04:00 am",77284.3,0,2.10108
"Feb 12, 05:00 am",-607.2,0,2.19725
"Feb 12, 06:00 am",-607.2,0,2.70712
"Feb 12, 07:00 am",-607.2,0,3.65678
"Feb 12, 08:00 am",-6024.41,48.5512,2.87644
"Feb 12, 09:00 am",108238,328.62,2.16829
